Assessed Governorate,Assessed District,District PCode,Site Name,Site Name A,Site PCode,Latitude,Longitude,Year of Displacement,Month of displacement  (2015 - 2016),Governorate of Orgin,District of Orgin,District of Orgin PCode,# Conflict IDPs HHs,# Conflict IDP Individuals,# Natural Disaster IDP HHs,# Natural Disaster IDP Individuals,Total IDP HHs,Total IDP Individuals,Avg Family Size,School Buildings,Health Facilities,Religious Buildings,Other Private Building,Other Public Building,Settlements (Grouped of Families) Urban and Rural,Isolated/dispersed settlements (detatched from a location),Rented Accomodation,Host Families Who are Relatives (no rent fee),Host Families Who are not Relatives (no rent fee),Second Home,Unknown,Main Needs,Interview Date,New Round,Source Of Info
Abyan,Sarar,1207,Asfal Hawj,Asfal Hawj-اسفل حوج,1207211712,13.62775188,45.320618417,2015,4,Abyan,Zingibar,"1,210",7,42,0,0,7,42,6,0,0,0,0,0,0,0,0,7,0,0,0,Drinking Water,"Nov 10, 2016",13,IOM
Abyan,Sarar,1207,Hatat Al-Rakb,Hatat Al-Rakb-حطاط الركب,1207212372,13.59703,45.30923,2015,4,Aden,Al Mualla,"2,406",13,78,0,0,13,78,6,0,0,0,0,0,0,0,0,13,0,0,0,Drinking Water,"Nov 10, 2016",13,IOM
Abyan,Sarar,1207,Kalsam,Kalsam-كلسام,1207999490,,,2015,4,Abyan,Khanfir,"1,211",15,90,0,0,15,90,6,0,0,0,0,0,0,0,0,15,0,0,0,Drinking Water,"Nov 10, 2016",13,IOM
Abyan,Sarar,1207,Maslab,Maslab-مسلب,1207999492,,,2015,4,Aden,Al Mansura,"2,403",14,84,0,0,14,84,6,0,0,0,0,0,0,0,0,14,0,0,0,Drinking Water,"Nov 10, 2016",13,IOM
Abyan,Sarar,1207,Shuabat Qardh,Shuabat Qardh-شعبة قرض,1207213502,13.63163,45.29558,2015,4,Aden,Attawahi,"2,405",16,96,0,0,16,96,6,0,0,0,0,0,0,0,0,16,0,0,0,Drinking Water,"Nov 10, 2016",13,IOM
Abyan,Sibah,1205, Sabah Market, Sabah Market-سوق سباح,1205210012,13.81444,45.39204,2015,4,Aden,Ash Shaikh Outhman,"2,402",9,54,0,0,9,54,6,0,0,0,0,0,0,0,0,9,0,0,0,Financial support,"Nov 10, 2016",13,IOM
Abyan,Sibah,1205,Aala Qaradh,Aala Qaradh-اعلى قراض,1205212382,13.7789,45.33795,2015,4,Abyan,Khanfir,"1,211",9,54,0,0,9,54,6,0,0,0,0,0,0,0,0,9,0,0,0,Financial support,"Nov 10, 2016",13,IOM
Abyan,Sibah,1205,Al-Bawrah,Al-Bawrah-البورعه,1205211382,13.83338,45.35061,2015,4,Amanat Al Asimah,Assafi'yah,"1,304",5,30,0,0,5,30,6,0,0,0,0,0,0,0,0,5,0,0,0,Financial support,"Nov 10, 2016",13,IOM
Abyan,Sibah,1205,Al-Bayhani,Al-Bayhani-البيحاني,1205211182,13.8647,45.38933,2015,4,Amanat Al Asimah,Assafi'yah,"1,304",15,90,0,0,15,90,6,0,0,0,0,0,0,0,0,15,0,0,0,Financial support,"Nov 10, 2016",13,IOM
Abyan,Sibah,1205,Al-Habeel,Al-Habeel-الحبيل,1205211062,13.82636,45.44151,2015,4,Al Bayda,Az Zahir,"1,405",8,48,0,0,8,48,6,0,0,0,0,0,0,0,0,8,0,0,0,Financial support,"Nov 10, 2016",13,IOM
Abyan,Sibah,1205,Al-Henkah Bein Al-Wadah,Al-Henkah Bein Al-Wadah-الحنكه بين الوده,1205212132,13.81391,45.47506,2015,4,Al Bayda,As Sawadiyah,"1,411",23,138,0,0,23,138,6,0,0,0,0,0,0,0,0,23,0,0,0,Financial support,"Nov 10, 2016",13,IOM
Abyan,Sibah,1205,Alkhalekh,Alkhalekh-الخالقة,1205999930,,,2015,4,Al Bayda,Az Zahir,"1,405",2,12,0,0,2,12,6,0,0,0,0,0,0,0,0,2,0,0,0,Financial support,"Nov 10, 2016",13,IOM
Abyan,Sibah,1205,Alkhaloh Shyoha,Alkhaloh Shyoha-الخلوة شيوحه,1205999931,,,2015,4,Al Bayda,Az Zahir,"1,405",2,12,0,0,2,12,6,0,0,0,0,0,0,0,0,2,0,0,0,Financial support,"Nov 10, 2016",13,IOM
Abyan,Sibah,1205,Al-Khalwah Marsa,Al-Khalwah Marsa-الخلوة مرصع,1205211082,13.87051,45.43346,2015,4,Abyan,Zingibar,"1,210",17,102,0,0,17,102,6,0,0,0,0,0,0,0,0,17,0,0,0,Financial support,"Nov 10, 2016",13,IOM
Abyan,Sibah,1205,Alkhor,Alkhor-الكور,1205999538,,,2015,4,Abyan,Khanfir,"1,211",3,18,0,0,3,18,6,0,0,0,0,0,0,0,0,3,0,0,0,Financial support,"Nov 10, 2016",13,IOM
Abyan,Sibah,1205,Al-Qarn,Al-Qarn-القرن,1205211552,13.8609,45.34145,2015,4,Aden,Al Mansura,"2,403",4,24,0,0,4,24,6,0,0,0,0,0,0,0,0,4,0,0,0,Financial support,"Nov 10, 2016",13,IOM
Abyan,Sibah,1205,Al-Rahbah Hadq,Al-Rahbah Hadq-الرحبه حدق,1205211342,13.86648,45.41007,2015,4,Al Bayda,Az Zahir,"1,405",21,126,0,0,21,126,6,0,0,0,0,0,0,0,0,21,0,0,0,Financial support,"Nov 10, 2016",13,IOM
Abyan,Sibah,1205,Al-Zafaq,Al-Zafaq-الزفق,1205211582,13.87848,45.34137,2015,4,Aden,Al Mansura,"2,403",7,42,0,0,7,42,6,0,0,0,0,0,0,0,0,7,0,0,0,Financial support,"Nov 10, 2016",13,IOM
Abyan,Sibah,1205,Asfl-alssaed,Asfl-alssaed-اسفل الصعيد,1205999541,,,2015,4,Aden,Al Mansura,"2,403",7,42,0,0,7,42,6,0,0,0,0,0,0,0,0,7,0,0,0,Financial support,"Nov 10, 2016",13,IOM
Abyan,Sibah,1205,Atf Al-Rak,Atf Al-Rak-عطف الراك,1205211152,13.88354,45.39078,2015,4,Abyan,Khanfir,"1,211",26,156,0,0,26,156,6,0,0,0,0,0,0,0,0,26,0,0,0,Financial support,"Nov 10, 2016",13,IOM
Abyan,Sibah,1205,Hazar Laly,Hazar Laly-حزر لعلي,1205212622,13.86109,45.35678,2015,4,Aden,Al Mansura,"2,403",20,120,0,0,20,120,6,0,0,0,0,0,0,0,0,20,0,0,0,Financial support,"Nov 10, 2016",13,IOM
Abyan,Sibah,1205,Shab Al-Wasty,Shab Al-Wasty-شعب الوسطي,1205211772,13.80286,45.32467,2015,3,Aden,Al Mansura,"2,403",54,324,0,0,54,324,6,0,0,0,0,0,0,0,0,54,0,0,0,Financial support,"Nov 10, 2016",13,IOM
Abyan,Zingibar,1210,Mujama Jawlat Zunjbar,Mujama Jawlat Zunjbar-مجمع جولة زنجبار,1210211172,13.125,45.3638,2015,3,Taizz,Jabal Habashy,"1,508",157,942,0,0,157,942,6,0,0,0,0,0,0,9,108,40,0,0,0,Food,"Nov 10, 2016",13,IOM
Abyan,Zingibar,1210,Shedad Fort,Shedad Fort-حصن شداد,1210211042,13.1172,45.38643,2015,3,Al Hudaydah,Al Garrahi,"1,825",22,132,0,0,22,132,6,0,0,0,0,0,0,0,12,10,0,0,0,Food,"Nov 10, 2016",13,IOM
Abyan,Al Wade'a,1208,Amlazan,Amlazan-املزان,1208211322,13.77886,46.04189,2016,1,Taizz,Al Mudhaffar,"1,517",4,24,0,0,4,24,6,0,0,0,0,0,0,0,0,4,0,0,0,Food,"Nov 10, 2016",13,IOM
Abyan,Khanfir,1211,Jaar,Jaar-جار,1208210020,13.226463495,45.306435153,2016,4,Taizz,Al Wazi'iyah,"1,515",310,"1,860",0,0,310,"1,860",6,0,0,0,0,0,0,0,210,100,0,0,0,Sanitation/ Hygiene,"Nov 10, 2016",13,IOM
Abyan,Lawdar,1204,Al-Nobah,Al-Nobah-النوبه,1204212222,13.79311,45.88446,2016,10,Taizz,Al Ma'afer,"1,521",6,36,0,0,6,36,6,0,0,0,0,0,0,0,0,6,0,0,0,Food,"Nov 10, 2016",13,IOM
Abyan,Lawdar,1204,Amdakhlah,Amdakhlah-امدخله,1204212282,13.88266,45.9848,2016,10,Amanat Al Asimah,At Tahrir,"1,307",7,42,0,0,7,42,6,0,0,0,0,0,0,0,0,7,0,0,0,Food,"Nov 10, 2016",13,IOM
Abyan,Lawdar,1204,Amsam,Amsam-امصعام,1204214662,13.8932,45.96444,2016,10,Al Hudaydah,Al Mina,"1,822",9,54,0,0,9,54,6,0,0,0,0,0,0,0,0,9,0,0,0,Food,"Nov 10, 2016",13,IOM
Abyan,Zingibar,1210,Amoudyah,Amoudyah-عمودية,1210211012,13.13526,45.36286,2016,3,Al Hudaydah,Al Garrahi,"1,825",28,168,0,0,28,168,6,0,0,0,0,0,0,0,20,8,0,0,0,Food,"Nov 10, 2016",13,IOM
Aden,Al Mansura,2403,Abdul Aziz Buildings,Abdul Aziz Buildings-عمارات عبدالعزيز,2403007,12.8646357,44.9965028,2015,9,Al Hudaydah,Al Hali,"1,823",1,6,0,0,1,6,6,0,0,0,0,0,0,0,1,0,0,0,0,Financial support,"Nov 11, 2016",13,IOM
Aden,Al Mansura,2403,Al-Sakanyah,Al-Sakanyah-السكنية,2403999391,,,2015,9,Taizz,Sabir Al Mawadim,"1,510",1,6,0,0,1,6,6,0,0,0,0,0,0,0,1,0,0,0,0,Sanitation/ Hygiene,"Nov 11, 2016",13,IOM
Aden,Al Mualla,2406,Al-Dakka,Al-Dakka-الدكة,2406003,12.791807898,45.02173703,2015,10,Taizz,Ash Shamayatayn,"1,514",12,72,0,0,12,72,6,0,0,0,0,0,0,0,9,3,0,0,0,Financial support,"Nov 12, 2016",13,IOM
Aden,Al Mualla,2406,Al-Maala,Al-Maala-المعلا,2406001,12.78999,45.006939,2015,10,Al Bayda,Mukayras,"1,408",48,288,0,0,48,288,6,0,0,0,0,0,0,7,0,0,41,0,0,Financial support,"Nov 12, 2016",13,IOM
Aden,Al Mualla,2406,Kastro,Kastro-كاستروا,2406999813,45.01594,12.78742,2015,10,Taizz,Ash Shamayatayn,"1,514",10,60,0,0,10,60,6,0,0,0,0,0,0,0,7,3,0,0,0,Financial support,"Nov 12, 2016",13,IOM
Aden,Al Mualla,2406,Rdfan,ردفان,24069991093,,,2015,10,Taizz,Ash Shamayatayn,"1,514",15,90,0,0,15,90,6,0,0,0,0,0,0,0,10,5,0,0,0,Financial support,"Nov 12, 2016",13,IOM
Aden,Al Mualla,2406,The main street,The main street-الشارع الرئيسي,24069991010,,,2015,10,Taizz,Ash Shamayatayn,"1,514",4,24,0,0,4,24,6,0,0,0,0,0,0,0,2,0,2,0,0,Financial support,"Nov 12, 2016",13,IOM
Aden,Attawahi,2405,Al-Bingisar,Al-Bingisar-البنجسار,2405999810,,,2015,9,Al Dhale'e,Qa'atabah,"3,003",6,36,0,0,6,36,6,6,0,0,0,0,0,0,0,0,0,0,0,Sanitation/ Hygiene,"Nov 11, 2016",13,IOM
Aden,Attawahi,2405,Al-Fateh,Al-Fateh-الفتح,2405999811,,,2015,9,Abyan,Lawdar,"1,204",44,264,0,0,44,264,6,8,0,0,0,0,0,0,36,0,0,0,0,Sanitation/ Hygiene,"Nov 11, 2016",13,IOM
Aden,Attawahi,2405,At-Tawahi,At-Tawahi-التواهي,2405001,12.786918,44.983676,2015,9,Abyan,Lawdar,"1,204",103,618,0,0,103,618,6,0,0,0,0,0,0,0,103,0,0,0,0,Psychosocial support,"Nov 11, 2016",13,IOM
Aden,Attawahi,2405,Gold Mohur,Gold Mohur-جولد مور,2405002,12.771707,44.989489,2015,9,Abyan,Lawdar,"1,204",16,96,0,0,16,96,6,0,0,0,0,0,0,0,16,0,0,0,0,Psychosocial support,"Nov 11, 2016",13,IOM
Aden,Attawahi,2405,Qalua'a,Qalua'a-قلوعة,2405003,12.7841723,45.0023314,2015,9,Taizz,Al Mudhaffar,"1,517",292,"1,752",0,0,292,"1,752",6,0,0,0,0,0,0,0,292,0,0,0,0,Psychosocial support,"Nov 11, 2016",13,IOM
Aden,Craiter,2407,Al_Qateea,Al_Qateea-القطيع,24079991012,,,2015,8,Taizz,Al Wazi'iyah,"1,515",15,90,0,0,15,90,6,0,0,0,0,0,0,0,15,0,0,0,0,Financial support,"Nov 8, 2016",13,IOM
Aden,Craiter,2407,Alaidarous,Alaidarous-العيدروس,2407999814,45.03663,12.77116,2015,8,Taizz,Al Wazi'iyah,"1,515",20,120,0,0,20,120,6,0,0,0,0,0,0,0,20,0,0,0,0,Financial support,"Nov 8, 2016",13,IOM
Aden,Craiter,2407,Al-Badry,Al-Badry-البادري,2407999815,,,2015,8,Taizz,Al Wazi'iyah,"1,515",25,150,0,0,25,150,6,0,0,0,0,0,0,0,25,0,0,0,0,Financial support,"Nov 8, 2016",13,IOM
Aden,Craiter,2407,Al-Kasarat,Al-Kasarat-الكسرات,2407999816,,,2015,8,Taizz,Al Wazi'iyah,"1,515",20,120,0,0,20,120,6,0,0,0,0,0,0,0,20,0,0,0,0,Financial support,"Nov 8, 2016",13,IOM
Aden,Craiter,2407,Al-Khusaf,Al-Khusaf-الخساف,2407999817,,,2015,8,Taizz,Al Wazi'iyah,"1,515",30,180,0,0,30,180,6,0,0,0,0,0,0,0,30,0,0,0,0,Financial support,"Nov 8, 2016",13,IOM
Aden,Craiter,2407,Hafat Al-Qadi,Hafat Al-Qadi-حافة القاضي,2407999818,,,2015,8,Taizz,Al Wazi'iyah,"1,515",10,60,0,0,10,60,6,0,0,0,0,0,0,0,10,0,0,0,0,Financial support,"Nov 8, 2016",13,IOM
Aden,Craiter,2407,Shaab Al-Aidarous,Shaab Al-Aidarous-شعب العيدروس,2407999821,45.03435,12.76951,2015,8,Taizz,Al Wazi'iyah,"1,515",25,150,0,0,25,150,6,0,0,3,0,0,0,0,22,0,0,0,0,Financial support,"Nov 8, 2016",13,IOM
Aden,Craiter,2407,Sharea Arwa,Sharea Arwa-شارع أروى,2407999820,,,2015,8,Taizz,Al Wazi'iyah,"1,515",20,120,0,0,20,120,6,0,0,0,0,0,0,0,20,0,0,0,0,Financial support,"Nov 8, 2016",13,IOM
Aden,Dar Sad,2401,Green City,Green City-المدينة الخضراء,2401005,12.9505978,45.0093264,2015,12,Taizz,Al Mudhaffar,"1,517",935,"5,610",0,0,935,"5,610",6,0,0,0,610,0,0,0,220,0,105,0,0,Psychosocial support,"Nov 11, 2016",13,IOM
Aden,Khur Maksar,2408,Al-Ahmadi Unit,Al-Ahmadi Unit-وحدة الاحمدي,2408003,12.8161437,45.0422756,2015,9,Al Bayda,Mukayras,"1,408",42,252,0,0,42,252,6,0,0,0,0,0,0,0,0,42,0,0,0,Cooking/washing Water,"Nov 11, 2016",13,IOM
Aden,Khur Maksar,2408,Al-Arish,Al-Arish-العريش,2408002,12.8405872,45.0396504,2015,9,Al Bayda,Mukayras,"1,408",33,198,0,0,33,198,6,0,0,0,0,0,0,0,0,33,0,0,0,Cooking/washing Water,"Nov 11, 2016",13,IOM
Aden,Khur Maksar,2408,Al-Enshaat,Al-Enshaat-الإنشاءات,2408999822,,,2015,9,Al Bayda,Mukayras,"1,408",33,198,0,0,33,198,6,0,0,33,0,0,0,0,0,0,0,0,0,Cooking/washing Water,"Nov 11, 2016",13,IOM
Aden,Khur Maksar,2408,Al-Qaeda Al-Edaryah,Al-Qaeda Al-Edaryah-القاعدة الادارية,2408999823,45.03828,12.79987,2015,9,Al Bayda,Mukayras,"1,408",12,72,0,0,12,72,6,12,0,0,0,0,0,0,0,0,0,0,0,Cooking/washing Water,"Nov 11, 2016",13,IOM
Aden,Khur Maksar,2408,Hai Al-Atybbaa,Hai Al-Atybbaa-حي الأطباء,2408999826,,,2015,9,Taizz,Al Misrakh,"1,511",1,6,0,0,1,6,6,0,0,0,0,0,0,0,1,0,0,0,0,Cooking/washing Water,"Nov 11, 2016",13,IOM
Aden,Khur Maksar,2408,Hai Al-Gamhouriah,Hai Al-Gamhouriah-حي الجمهورية,2408999827,45.03704,12.80594,2015,9,Aden,Khur Maksar,"2,408",4,24,0,0,4,24,6,0,0,0,0,0,0,0,0,4,0,0,0,Cooking/washing Water,"Nov 11, 2016",13,IOM
Aden,Khur Maksar,2408,Hai Al-Lowaa Al-Sadis,Hai Al-Lowaa Al-Sadis-حي اللواء السادس,2408999833,,,2015,9,Al Bayda,Mukayras,"1,408",3,18,0,0,3,18,6,0,0,3,0,0,0,0,0,0,0,0,0,Cooking/washing Water,"Nov 11, 2016",13,IOM
Aden,Khur Maksar,2408,Hai Al-Moror,Hai Al-Moror-حي المرور,2408999834,,,2015,9,Al Bayda,Mukayras,"1,408",5,30,0,0,5,30,6,0,0,0,0,0,0,0,0,5,0,0,0,Cooking/washing Water,"Nov 11, 2016",13,IOM
Aden,Khur Maksar,2408,Hai Al-Rasheed,Hai Al-Rasheed-حي الرشيد,2408999829,45.03515,12.82327,2015,9,Al Bayda,Mukayras,"1,408",55,330,0,0,55,330,6,0,0,0,0,0,0,0,0,55,0,0,0,Cooking/washing Water,"Nov 11, 2016",13,IOM
Aden,Khur Maksar,2408,Hai Alsaadah,Hai Alsaadah-حي السعادة,2408999830,45.04047,12.82226,2015,9,Al Bayda,Mukayras,"1,408",48,288,0,0,48,288,6,0,0,48,0,0,0,0,0,0,0,0,0,Cooking/washing Water,"Nov 11, 2016",13,IOM
Aden,Khur Maksar,2408,Hai Al-Salam,Hai Al-Salam-حي السلام,2408999832,45.02802,12.81285,2015,9,Aden,Khur Maksar,"2,408",103,618,0,0,103,618,6,0,0,0,0,0,0,0,0,103,0,0,0,Cooking/washing Water,"Nov 11, 2016",13,IOM
Aden,Khur Maksar,2408,Hai October,Hai October-حي أكتوبر,2408999837,,,2015,9,Abyan,Zingibar,"1,210",23,138,0,0,23,138,6,0,0,0,0,0,0,0,0,23,0,0,0,Cooking/washing Water,"Nov 11, 2016",13,IOM
Aden,Al Buraiqeh,2404,Abo Harbah,Abo Harbah-ابو حربة,2404999372,,,2016,7,Taizz,Al Wazi'iyah,"1,515",26,156,0,0,26,156,6,0,0,0,0,0,0,0,15,11,0,0,0,Food,"Nov 11, 2016",13,IOM
Aden,Al Buraiqeh,2404,Al Buraiqeh,Al Buraiqeh-البريقة,2404001,12.7562264,44.8926315,2016,7,Taizz,Dhubab,"1,506",82,492,0,0,82,492,6,0,0,0,0,0,0,0,22,60,0,0,0,Food,"Nov 11, 2016",13,IOM
Aden,Al Buraiqeh,2404,Al Hiswa,Al Hiswa-الحسوه,2404002,12.838562,44.945212,2016,7,Taizz,Al Wazi'iyah,"1,515",24,144,0,0,24,144,6,0,0,0,0,0,0,0,0,24,0,0,0,Food,"Nov 11, 2016",13,IOM
Aden,Al Buraiqeh,2404,Al-Farsi,Al-Farsi-الفارسي,2404999371,12.78489,44.88688,2016,7,Taizz,Al Wazi'iyah,"1,515",20,120,0,0,20,120,6,0,0,0,0,0,0,0,0,0,20,0,0,Food,"Nov 11, 2016",13,IOM
Aden,Al Buraiqeh,2404,Bir Ahmed,Bir Ahmed-بئر أحمد,2404007,12.8692707,44.8786084,2016,7,Taizz,Al Wazi'iyah,"1,515","1,680","10,080",0,0,"1,680","10,080",6,0,0,0,0,0,0,0,25,1655,0,0,0,Food,"Nov 11, 2016",13,IOM
Aden,Al Buraiqeh,2404,Bir Foqum,Bir Foqum-بئر فقم,2404006,12.752353,44.828194,2016,7,Taizz,Al Wazi'iyah,"1,515",345,"2,070",0,0,345,"2,070",6,0,0,0,0,0,0,0,255,90,0,0,0,Food,"Nov 11, 2016",13,IOM
Aden,Al Buraiqeh,2404,Emran,Emran-عمران,24049991006,,,2016,7,Taizz,Al Wazi'iyah,"1,515",126,756,0,0,126,756,6,0,0,0,0,0,0,0,0,0,126,0,0,Food,"Nov 11, 2016",13,IOM
Aden,Al Buraiqeh,2404,Inma'a,Inma'a-إنماء,2404999373,44.96189,12.83812,2016,7,Taizz,Al Wazi'iyah,"1,515",163,978,0,0,163,978,6,0,0,0,0,0,0,0,0,163,0,0,0,Food,"Nov 11, 2016",13,IOM
Aden,Al Buraiqeh,2404,Madinat Asha'ab,Madinat Asha'ab-مدينة الشعب,2404008,12.835914,44.926456,2016,7,Ibb,Al Udayn,"1,111",100,600,0,0,100,600,6,0,0,0,0,0,0,0,80,20,0,0,0,Food,"Nov 11, 2016",13,IOM
Aden,Al Buraiqeh,2404,Qarya Amras,Qarya Amras-قرية امراس,2404013,12.747286,44.721139,2016,7,Taizz,Al Wazi'iyah,"1,515",15,90,0,0,15,90,6,0,0,0,0,0,0,0,0,15,0,0,0,Food,"Nov 11, 2016",13,IOM
Aden,Al Buraiqeh,2404,Qaryat al Khaisa,Qaryat al Khaisa-قرية الخيسة,2404010,12.750209,44.905553,2016,7,Taizz,Ash Shamayatayn,"1,514",100,600,0,0,100,600,6,0,0,0,0,0,0,0,0,100,0,0,0,Food,"Nov 11, 2016",13,IOM
Aden,Al Buraiqeh,2404,Salah uddin,Salah uddin-صلاح الدين,2404011,12.760567,44.839376,2016,7,Taizz,Dhubab,"1,506",59,354,0,0,59,354,6,0,0,0,0,0,0,0,12,0,47,0,0,Food,"Nov 11, 2016",13,IOM
Aden,Al Mansura,2403,Al-Madena Al-Tiqanyah,Al-Madena Al-Tiqanyah-المدينة التقنية,2403002,12.8563234,44.9638495,2016,3,Taizz,Sabir Al Mawadim,"1,510",39,234,0,0,39,234,6,0,0,0,0,0,0,0,23,0,16,0,0,Sanitation/ Hygiene,"Nov 11, 2016",13,IOM
Aden,Al Mansura,2403,Al-Qahera,Al-Qahera-القاهرة ,2403004,12.869094073,44.984572591,2016,7,Taizz,Al Qahirah,"1,518",15,90,0,0,15,90,6,0,0,0,0,0,0,0,14,1,0,0,0,Sanitation/ Hygiene,"Nov 11, 2016",13,IOM
Aden,Al Mansura,2403,Amaer Al-Giesh,Amaer Al-Giesh-عمائر الجيش,2403999398,12.86225,44.97385,2016,6,Taizz,Sabir Al Mawadim,"1,510",10,60,0,0,10,60,6,0,0,0,0,0,0,0,10,0,0,0,0,Sanitation/ Hygiene,"Nov 11, 2016",13,IOM
Aden,Al Mansura,2403,Block 6,Block 6-بلوك 6,2403008,12.872967,44.968521,2016,7,Taizz,Al Wazi'iyah,"1,515",16,96,0,0,16,96,6,0,0,0,0,0,0,0,16,0,0,0,0,Sanitation/ Hygiene,"Nov 11, 2016",13,IOM
Aden,Al Mansura,2403,Kabota,Kabota-كابوتا,2403003,12.855155,44.967237,2016,6,Taizz,Sabir Al Mawadim,"1,510",20,120,0,0,20,120,6,0,0,0,0,0,0,0,20,0,0,0,0,Sanitation/ Hygiene,"Nov 11, 2016",13,IOM
Aden,Ash Shaikh Outhman,2402,Al Mumdara,Al Mumdara-الممدارة,2402002,12.877623,45.007,2016,1,Al Bayda,Mukayras,"1,408",194,"1,164",0,0,194,"1,164",6,0,0,0,0,0,0,0,154,40,0,0,0,Psychosocial support,"Nov 8, 2016",13,IOM
Aden,Ash Shaikh Outhman,2402,Almharek,Almharek-المحاريق,24029991084,,,2016,2,Taizz,Al Wazi'iyah,"1,515",45,270,0,0,45,270,6,0,0,0,0,0,0,0,37,8,0,0,0,Psychosocial support,"Nov 8, 2016",13,IOM
Aden,Ash Shaikh Outhman,2402,Alselah,Alselah-السيلة,24029991083,,,2016,3,Taizz,Al Wazi'iyah,"1,515",174,"1,044",0,0,174,"1,044",6,0,0,0,0,0,0,0,151,23,0,0,0,Psychosocial support,"Nov 8, 2016",13,IOM
Aden,Ash Shaikh Outhman,2402,Al-Shaheed Abdulqawi,Al-Shaheed Abdulqawi-الشهيد عبدالقوي,2402999479,12.86754,45.0036,2016,3,Taizz,Al  Mukha,"1,505",32,192,0,0,32,192,6,0,0,0,0,0,0,0,21,11,0,0,0,Psychosocial support,"Nov 8, 2016",13,IOM
Aden,Ash Shaikh Outhman,2402,Ash Shaikh Outhman,Ash Shaikh Outhman-الشيخ عثمان,2402001,12.8626025,44.9906736,2016,3,Taizz,Al Wazi'iyah,"1,515",24,144,0,0,24,144,6,14,0,0,0,0,0,0,8,2,0,0,0,Psychosocial support,"Nov 8, 2016",13,IOM
Aden,Ash Shaikh Outhman,2402,Omar almoktar,Omar almoktar-عمر المختار,24029991085,,,2016,2,Taizz,Al Wazi'iyah,"1,515",28,168,0,0,28,168,6,0,0,0,0,0,0,0,22,6,0,0,0,Psychosocial support,"Nov 8, 2016",13,IOM
Aden,Dar Sad,2401,Al basateen,Al basateen-البساتين,2401004,12.880299,44.975494,2016,3,Taizz,Al Wazi'iyah,"1,515",180,"1,080",0,0,180,"1,080",6,0,0,0,0,0,0,0,135,45,0,0,0,Psychosocial support,"Nov 11, 2016",13,IOM
Aden,Dar Sad,2401,Al_lewa alkhames,Al_lewa alkhames-اللواء الخامس,2401999999,,,2016,2,Taizz,Al Misrakh,"1,511",20,120,0,0,20,120,6,0,0,0,0,0,0,0,15,5,0,0,0,Psychosocial support,"Nov 11, 2016",13,IOM
Aden,Dar Sad,2401,Al_lohoom,Al_lohoom-اللحوم,24019991001,,,2016,2,Taizz,Al Misrakh,"1,511",30,180,0,0,30,180,6,0,0,0,0,0,0,0,17,13,0,0,0,Psychosocial support,"Nov 11, 2016",13,IOM
Aden,Dar Sad,2401,Al-Gharbyah,Al-Gharbyah-الغربية,2401999339,,,2016,2,Lahj,Al Qabbaytah,"2,510",42,252,0,0,42,252,6,0,0,0,0,0,0,0,35,7,0,0,0,Psychosocial support,"Nov 11, 2016",13,IOM
Aden,Dar Sad,2401,Al-Sharqyah,Al-Sharqyah-الشرقية,2401999333,,,2016,3,Taizz,Al Wazi'iyah,"1,515",9,54,0,0,9,54,6,0,0,0,0,0,0,0,9,0,0,0,0,Psychosocial support,"Nov 11, 2016",13,IOM
Aden,Dar Sad,2401,Daood,Daood-داؤود,2401999336,,,2016,3,Taizz,Dimnat Khadir,"1,512",5,30,0,0,5,30,6,0,0,0,0,0,0,0,5,0,0,0,0,Psychosocial support,"Nov 11, 2016",13,IOM
Al Bayda,Al A'rsh,1416,Al-Farazeah,Al-Farazeah-الفرازعه,1416211292,14.38937,44.74527,2015,8,Taizz,At Ta'iziyah,"1,520",30,180,0,0,30,180,6,0,0,0,0,0,0,0,5,10,0,15,0,Education,"Nov 8, 2016",13,IOM
Al Bayda,Al A'rsh,1416,Al-Jeef,Al-Jeef-الجيف,1416211042,14.40664,44.81647,2015,6,Hajjah,Abs,"1,704",14,84,0,0,14,84,6,0,0,0,0,0,0,0,4,3,0,7,0,Access to income,"Nov 8, 2016",13,IOM
Al Bayda,Al A'rsh,1416,Al-Khudhrah,Al-Khudhrah-الخضره,1416211062,14.38869,44.73079,2015,3,Amanat Al Asimah,Al Wahdah,"1,306",17,102,0,0,17,102,6,0,0,0,0,0,0,0,0,7,0,10,0,Education,"Nov 8, 2016",13,IOM
Al Bayda,Al A'rsh,1416,Al-Maghrabah,Al-Maghrabah-المغربه,1416211232,14.39606,44.78692,2015,4,Dhamar,Dhamar City,"2,008",10,60,0,0,10,60,6,0,0,0,0,0,0,0,0,5,0,5,0,Food,"Nov 8, 2016",13,IOM
Al Bayda,Al A'rsh,1416,Al-Musalla,Al-Musalla-المصلى,1416999486,,,2015,6,Amanat Al Asimah,Az'zal,"1,303",48,288,0,0,48,288,6,0,0,0,0,0,0,0,29,5,0,14,0,Food,"Nov 8, 2016",13,IOM
Al Bayda,Al A'rsh,1416,Azaan,Azaan-عزان,1416211132,14.38976,44.75628,2015,9,Al Bayda,Wald Rabi',"1,415",20,120,0,0,20,120,6,0,0,0,0,0,0,0,0,10,0,10,0,Access to income,"Nov 8, 2016",13,IOM
