"Destination","Origin","Flow","Date","DataDate","DestFood","DestFuel","OrigFood","OrigFuel","DestConflict3","OrigConflict3","DestConflict","OrigConflict","dist","NumMonths","logFlow","flowLag1"
"Raymah","Amanat Al Asimah",84,Sep 2016,Jun 2016,-0.188920415022851,-0.123711476779419,-0.234805982412979,-0.0529518881752203,-1.17110159852408,-1.18090916568975,-0.791260816412386,-0.802754936519393,-0.526390265458906,32,4.44265125649032,4.20469261939097
"Raymah","Hadramaut",6,Sep 2016,Jun 2016,-0.188920415022851,-0.123711476779419,-0.225058668159231,-0.145783819578595,-1.17110159852408,-1.03265791031758,-0.791260816412386,-0.802754936519393,2.93875534779831,32,1.94591014905531,1.94591014905531
"Raymah","Hajjah",108,Sep 2016,Jun 2016,-0.188920415022851,-0.123711476779419,-0.0203650688305373,-0.292251978015032,-1.17110159852408,-1.03265791031758,-0.791260816412386,-0.802754936519393,-0.549429319616733,32,4.69134788222914,3.61091791264422
"Raymah","Lahj",18,Sep 2016,Jun 2016,-0.188920415022851,-0.123711476779419,-0.225058668159231,-0.145783819578595,-1.17110159852408,-1.18090916568975,-0.791260816412386,-0.802754936519393,0.349777149522465,32,2.94443897916644,1.94591014905531
"Raymah","Sana'a",6,Sep 2016,Jun 2016,-0.188920415022851,-0.123711476779419,-0.225058668159231,-0.145783819578595,-1.17110159852408,-1.18090916568975,-0.791260816412386,-0.651032017610164,-0.572872099021474,32,1.94591014905531,3.76120011569356
"Raymah","Taizz",12,Sep 2016,Jun 2016,-0.188920415022851,-0.123711476779419,-0.225058668159231,-0.145783819578595,-1.17110159852408,-1.18090916568975,-0.791260816412386,-0.651032017610164,-0.168367813441124,32,2.56494935746154,1.94591014905531
"Sa'ada","Sa'ada",4056,Sep 2016,Jun 2016,1.14657113531812,-0.181091737672665,1.01285024206668,-0.20148297842062,-1.17110159852408,-1.18090916568975,-0.634270264900243,-0.651032017610164,-1.10754755629097,32,8.30819906320645,9.41694795465029
"Sana'a","Al Hudaydah",96,Sep 2016,Jun 2016,-0.188920415022851,-0.123711476779419,-0.215311353905484,-0.0735812062648592,-1.17110159852408,-1.18090916568975,-0.634270264900243,-0.802754936519393,-0.215753975096687,32,4.57471097850338,3.89182029811063
"Sana'a","Amanat Al Asimah",1410,Sep 2016,Jun 2016,-0.188920415022851,-0.123711476779419,-0.234805982412979,-0.0529518881752203,-1.17110159852408,-1.18090916568975,-0.634270264900243,-0.802754936519393,-1.05773654073699,32,7.25205395185281,5.12989871492307
"Sana'a","Amran",6,Sep 2016,Jun 2016,-0.188920415022851,-0.123711476779419,-0.527225410025399,-0.0900846607365703,-1.17110159852408,-1.18090916568975,-0.634270264900243,-0.802754936519393,-0.483211717893563,32,1.94591014905531,1.94591014905531
"Sana'a","Ibb",6,Sep 2016,Jun 2016,-0.188920415022851,-0.123711476779419,-0.225058668159231,-0.145783819578595,-1.17110159852408,-1.18090916568975,-0.634270264900243,-0.802754936519393,-0.157917407093604,32,1.94591014905531,1.94591014905531
"Sana'a","Marib",78,Sep 2016,Jun 2016,-0.188920415022851,-0.123711476779419,-0.225058668159231,-0.145783819578595,-1.17110159852408,-1.18090916568975,-0.634270264900243,-0.802754936519393,-0.363008398230164,32,4.36944785246702,4.11087386417331
"Sana'a","Sana'a",348,Sep 2016,Jun 2016,-0.188920415022851,-0.123711476779419,-0.225058668159231,-0.145783819578595,-1.17110159852408,-1.18090916568975,-0.634270264900243,-0.651032017610164,-1.10754755629097,32,5.85507192220243,6.15060276844628
"Sana'a","Taizz",120,Sep 2016,Jun 2016,-0.188920415022851,-0.123711476779419,-0.225058668159231,-0.145783819578595,-1.17110159852408,-1.18090916568975,-0.634270264900243,-0.651032017610164,0.115273928424388,32,4.79579054559674,4.29045944114839
"Shabwah","Al Bayda",18,Sep 2016,Jun 2016,-0.188920415022851,-0.123711476779419,-0.225058668159231,-0.145783819578595,-1.17110159852408,-1.18090916568975,-0.634270264900243,-0.802754936519393,-0.299562754119095,32,2.94443897916644,1.94591014905531
"Shabwah","Al Dhale'e",12,Sep 2016,Jun 2016,-0.188920415022851,-0.123711476779419,-0.225058668159231,-0.145783819578595,-1.17110159852408,-1.18090916568975,-0.634270264900243,-0.802754936519393,0.207765676302885,32,2.56494935746154,3.61091791264422
"Shabwah","Amanat Al Asimah",30,Sep 2016,Jun 2016,-0.188920415022851,-0.123711476779419,-0.234805982412979,-0.0529518881752203,-1.17110159852408,-1.18090916568975,-0.634270264900243,-0.802754936519393,0.462193546844202,32,3.43398720448515,2.56494935746154
"Shabwah","Shabwah",234,Sep 2016,Jun 2016,-0.188920415022851,-0.123711476779419,-0.225058668159231,-0.145783819578595,-1.17110159852408,-1.18090916568975,-0.634270264900243,-0.651032017610164,-1.10754755629097,32,5.45958551414416,4.57471097850338
"Shabwah","Taizz",24,Sep 2016,Jun 2016,-0.188920415022851,-0.123711476779419,-0.225058668159231,-0.145783819578595,-1.17110159852408,-1.18090916568975,-0.634270264900243,-0.651032017610164,0.722458327955002,32,3.2188758248682,3.76120011569356
"Taizz","Al Hudaydah",12,Sep 2016,Jun 2016,-0.188920415022851,-0.123711476779419,-0.215311353905484,-0.0735812062648592,-1.17110159852408,-1.18090916568975,-0.634270264900243,-0.802754936519393,-0.0326936080836038,32,2.56494935746154,2.94443897916644
"Taizz","Amanat Al Asimah",102,Sep 2016,Jun 2016,-0.188920415022851,-0.123711476779419,-0.234805982412979,-0.0529518881752203,-1.17110159852408,-1.18090916568975,-0.634270264900243,-0.802754936519393,0.160748206451225,32,4.63472898822964,4.11087386417331
"Taizz","Taizz",4038,Sep 2016,Jun 2016,-0.188920415022851,-0.123711476779419,-0.225058668159231,-0.145783819578595,-1.17110159852408,-1.18090916568975,-0.634270264900243,-0.651032017610164,-1.10754755629097,32,8.30375241556341,9.24946492666023
"Aden","Abyan",66,Oct 2016,Jul 2016,-0.493875178486537,-0.616756681491755,-0.254300610920474,-0.176727796713054,-0.873142989890031,-0.884406654945416,-0.948251367924529,-0.954477855428623,-0.211009056193486,33,4.20469261939097,7.27309259599952
"Aden","Aden",18,Oct 2016,Jul 2016,-0.493875178486537,-0.616756681491755,-0.507730781517904,-0.624383999258218,-0.873142989890031,-0.884406654945416,-0.948251367924529,-0.954477855428623,-1.10754755629097,33,2.94443897916644,1.94591014905531
"Aden","Al Bayda",48,Oct 2016,Jul 2016,-0.493875178486537,-0.616756681491755,0.350032872811862,-0.180853660330981,-0.873142989890031,-0.736155399573251,-0.948251367924529,-0.802754936519393,-0.210412654227488,33,3.89182029811063,8.2872767558146
"Aden","Al Hudaydah",6,Oct 2016,Jul 2016,-0.493875178486537,-0.616756681491755,0.837398585499229,-0.0158191156138702,-0.873142989890031,-0.736155399573251,-0.948251367924529,-0.802754936519393,0.811493873733368,33,1.94591014905531,7.43070708254597
"Aden","Lahj",36,Oct 2016,Jul 2016,-0.493875178486537,-0.616756681491755,-0.254300610920474,-0.0323225700855814,-0.873142989890031,-0.884406654945416,-0.948251367924529,-0.802754936519393,-0.836645162817409,33,3.61091791264422,7.52886925664225
"Aden","Sana'a",6,Oct 2016,Jul 2016,-0.493875178486537,-0.616756681491755,-0.225058668159231,-0.234489887364043,-0.873142989890031,-0.884406654945416,-0.948251367924529,-0.954477855428623,0.730943567094321,33,1.94591014905531,3.2188758248682
"Aden","Taizz",270,Oct 2016,Jul 2016,-0.493875178486537,-0.616756681491755,0.0186241881844521,0.685577699433852,-0.873142989890031,-0.884406654945416,-0.948251367924529,-0.954477855428623,-0.254238889079942,33,5.6021188208797,3.43398720448515
"Al Bayda","Amanat Al Asimah",12,Oct 2016,Jul 2016,0.431504793403269,-0.159839789193685,-0.254300610920474,-0.197357114802693,-0.724163685573006,-0.736155399573251,-0.791260816412386,-0.802754936519393,0.214464544923551,33,2.56494935746154,2.56494935746154
"Al Bayda","Shabwah",12,Oct 2016,Jul 2016,0.431504793403269,-0.159839789193685,-0.000870440323042569,-0.242741614599898,-0.724163685573006,-0.884406654945416,-0.791260816412386,-0.954477855428623,-0.299562754119095,33,2.56494935746154,4.00733318523247
"Al Bayda","Taizz",30,Oct 2016,Jul 2016,0.431504793403269,-0.159839789193685,0.0186241881844521,0.685577699433852,-0.724163685573006,-0.884406654945416,-0.791260816412386,-0.954477855428623,-0.0412689804310788,33,3.43398720448515,5.95324333428778
"Al Dhale'e","Aden",12,Oct 2016,Jul 2016,-0.746251534456484,0.0739316440750946,-0.507730781517904,-0.624383999258218,-0.724163685573006,-0.884406654945416,-0.791260816412386,-0.954477855428623,-0.396428613901635,33,2.56494935746154,1.94591014905531
"Al Dhale'e","Al Dhale'e",102,Oct 2016,Jul 2016,-0.746251534456484,0.0739316440750946,-0.741666323607841,0.0460688386550465,-0.724163685573006,-0.736155399573251,-0.791260816412386,-0.802754936519393,-1.10754755629097,33,4.63472898822964,5.45958551414416
"Al Dhale'e","Amanat Al Asimah",42,Oct 2016,Jul 2016,-0.746251534456484,0.0739316440750946,-0.254300610920474,-0.197357114802693,-0.724163685573006,-0.736155399573251,-0.791260816412386,-0.802754936519393,0.0555447756281517,33,3.76120011569356,2.94443897916644
"Al Dhale'e","Lahj",72,Oct 2016,Jul 2016,-0.746251534456484,0.0739316440750946,-0.254300610920474,-0.0323225700855814,-0.724163685573006,-0.884406654945416,-0.791260816412386,-0.802754936519393,-0.659054563246421,33,4.29045944114839,3.43398720448515
"Al Dhale'e","Taizz",36,Oct 2016,Jul 2016,-0.746251534456484,0.0739316440750946,0.0186241881844521,0.685577699433852,-0.724163685573006,-0.884406654945416,-0.791260816412386,-0.954477855428623,-0.583927419290768,33,3.61091791264422,4.51085950651685
"Al Hudaydah","Aden",6,Oct 2016,Jul 2016,0.957288868340659,0.0101757986381546,-0.507730781517904,-0.624383999258218,-0.724163685573006,-0.884406654945416,-0.791260816412386,-0.954477855428623,0.811493873733368,33,1.94591014905531,2.56494935746154
"Al Hudaydah","Al Hudaydah",468,Oct 2016,Jul 2016,0.957288868340659,0.0101757986381546,0.837398585499229,-0.0158191156138702,-0.724163685573006,-0.736155399573251,-0.791260816412386,-0.802754936519393,-1.10754755629097,33,6.15060276844628,5.78382518232974
"Al Hudaydah","Amanat Al Asimah",18,Oct 2016,Jul 2016,0.957288868340659,0.0101757986381546,-0.254300610920474,-0.197357114802693,-0.724163685573006,-0.736155399573251,-0.791260816412386,-0.802754936519393,-0.174080734383768,33,2.94443897916644,2.56494935746154
"Al Hudaydah","Dhamar",6,Oct 2016,Jul 2016,0.957288868340659,0.0101757986381546,-0.517478095771652,-0.143720887769631,-0.724163685573006,-0.736155399573251,-0.791260816412386,-0.802754936519393,-0.147807450615006,33,1.94591014905531,1.94591014905531
"Al Hudaydah","Hajjah",18,Oct 2016,Jul 2016,0.957288868340659,0.0101757986381546,-0.429752267487926,-0.222112296510259,-0.724163685573006,-0.884406654945416,-0.791260816412386,-0.802754936519393,-0.361661717349873,33,2.94443897916644,6.69084227741856
"Al Hudaydah","Marib",6,Oct 2016,Jul 2016,0.957288868340659,0.0101757986381546,0.75942007146925,-0.473789977203854,-0.724163685573006,-0.884406654945416,-0.791260816412386,-0.802754936519393,0.502694624625327,33,1.94591014905531,1.94591014905531
"Al Hudaydah","Raymah",6,Oct 2016,Jul 2016,0.957288868340659,0.0101757986381546,-0.0593543258455266,-0.0983363879724259,-0.724163685573006,-0.884406654945416,-0.791260816412386,-0.802754936519393,-0.722021309821781,33,1.94591014905531,1.94591014905531
"Al Hudaydah","Taizz",60,Oct 2016,Jul 2016,0.957288868340659,0.0101757986381546,0.0186241881844521,0.685577699433852,-0.724163685573006,-0.884406654945416,-0.791260816412386,-0.954477855428623,-0.0326936080836038,33,4.11087386417331,3.89182029811063
"Al Jawf","Al Jawf",762,Oct 2016,Jul 2016,-1.18791015740389,-0.546625251511121,-1.15105352226523,-0.55630724956241,-0.724163685573006,-0.736155399573251,-0.791260816412386,-0.802754936519393,-1.10754755629097,33,6.63725803128446,5.48479693349065
"Al Mahwit","Aden",6,Oct 2016,Jul 2016,0.820585008856938,-0.164090178889481,-0.507730781517904,-0.624383999258218,-0.724163685573006,-0.884406654945416,-0.791260816412386,-0.954477855428623,0.957721347928844,33,1.94591014905531,1.94591014905531
"Al Mahwit","Al Bayda",6,Oct 2016,Jul 2016,0.820585008856938,-0.164090178889481,0.350032872811862,-0.180853660330981,-0.724163685573006,-0.736155399573251,-0.791260816412386,-0.802754936519393,0.56340075334933,33,1.94591014905531,1.94591014905531
"Al Mahwit","Al Hudaydah",24,Oct 2016,Jul 2016,0.820585008856938,-0.164090178889481,0.837398585499229,-0.0158191156138702,-0.724163685573006,-0.736155399573251,-0.791260816412386,-0.802754936519393,-0.512071434238047,33,3.2188758248682,3.76120011569356
"Al Mahwit","Al Maharah",6,Oct 2016,Jul 2016,0.820585008856938,-0.164090178889481,0.710683500200514,-0.66770556724646,-0.724163685573006,-0.736155399573251,-0.791260816412386,-0.802754936519393,4.2551117296644,33,1.94591014905531,2.56494935746154
"Al Mahwit","Al Mahwit",18,Oct 2016,Jul 2016,0.820585008856938,-0.164090178889481,0.710683500200514,-0.184979523948909,-0.724163685573006,-0.736155399573251,-0.791260816412386,-0.802754936519393,-1.10754755629097,33,2.94443897916644,3.61091791264422
"Al Mahwit","Amanat Al Asimah",18,Oct 2016,Jul 2016,0.820585008856938,-0.164090178889481,-0.254300610920474,-0.197357114802693,-0.724163685573006,-0.736155399573251,-0.791260816412386,-0.802754936519393,-0.659787550387151,33,2.94443897916644,3.43398720448515
"Al Mahwit","Hadramaut",6,Oct 2016,Jul 2016,0.820585008856938,-0.164090178889481,-0.0788489543530213,-0.539803795090698,-0.724163685573006,-0.884406654945416,-0.791260816412386,-0.802754936519393,2.81687466263383,33,1.94591014905531,3.40119738166216
"Al Mahwit","Hajjah",30,Oct 2016,Jul 2016,0.820585008856938,-0.164090178889481,-0.429752267487926,-0.222112296510259,-0.724163685573006,-0.884406654945416,-0.791260816412386,-0.802754936519393,-0.943959875904383,33,3.43398720448515,4.00733318523247
"Al Mahwit","Marib",6,Oct 2016,Jul 2016,0.820585008856938,-0.164090178889481,0.75942007146925,-0.473789977203854,-0.724163685573006,-0.884406654945416,-0.791260816412386,-0.802754936519393,0.0558770354064707,33,1.94591014905531,4.79579054559674
"Al Mahwit","Sana'a",48,Oct 2016,Jul 2016,0.820585008856938,-0.164090178889481,-0.225058668159231,-0.234489887364043,-0.724163685573006,-0.884406654945416,-0.791260816412386,-0.954477855428623,-0.679869254264927,33,3.89182029811063,2.94443897916644
"Amanat Al Asimah","Aden",6,Oct 2016,Jul 2016,-0.220467459519094,-0.176841347976869,-0.507730781517904,-0.624383999258218,-0.724163685573006,-0.884406654945416,-0.791260816412386,-0.954477855428623,0.765087773606186,33,1.94591014905531,1.94591014905531
"Amanat Al Asimah","Al Hudaydah",6,Oct 2016,Jul 2016,-0.220467459519094,-0.176841347976869,0.837398585499229,-0.0158191156138702,-0.724163685573006,-0.736155399573251,-0.791260816412386,-0.802754936519393,-0.174080734383768,33,1.94591014905531,2.94443897916644
"Amanat Al Asimah","Amanat Al Asimah",12,Oct 2016,Jul 2016,-0.220467459519094,-0.176841347976869,-0.254300610920474,-0.197357114802693,-0.724163685573006,-0.736155399573251,-0.791260816412386,-0.802754936519393,-1.10754755629097,33,2.56494935746154,3.43398720448515
"Amanat Al Asimah","Marib",6,Oct 2016,Jul 2016,-0.220467459519094,-0.176841347976869,0.75942007146925,-0.473789977203854,-0.724163685573006,-0.884406654945416,-0.791260816412386,-0.802754936519393,-0.390672459108276,33,1.94591014905531,3.43398720448515
"Amanat Al Asimah","Sa'ada",30,Oct 2016,Jul 2016,-0.220467459519094,-0.176841347976869,1.44173206923156,-0.172601933095126,-0.724163685573006,-0.884406654945416,-0.791260816412386,-0.954477855428623,-0.02939459126813,33,3.43398720448515,4.97673374242057
"Amanat Al Asimah","Taizz",36,Oct 2016,Jul 2016,-0.220467459519094,-0.176841347976869,0.0186241881844521,0.685577699433852,-0.724163685573006,-0.884406654945416,-0.791260816412386,-0.954477855428623,0.160748206451225,33,3.61091791264422,5.57972982598622
"Amran","Aden",66,Oct 2016,Jul 2016,0.031908896450853,-0.00257537044923337,-0.507730781517904,-0.624383999258218,-0.724163685573006,-0.884406654945416,-0.791260816412386,-0.954477855428623,1.35487446344331,33,4.20469261939097,2.94443897916644
"Amran","Al Hudaydah",1380,Oct 2016,Jul 2016,0.031908896450853,-0.00257537044923337,0.837398585499229,-0.0158191156138702,-0.724163685573006,-0.736155399573251,-0.791260816412386,-0.802754936519393,0.074760204998792,33,7.23056315340929,3.43398720448515
"Amran","Amanat Al Asimah",1164,Oct 2016,Jul 2016,0.031908896450853,-0.00257537044923337,-0.254300610920474,-0.197357114802693,-0.724163685573006,-0.736155399573251,-0.791260816412386,-0.802754936519393,-0.517445912831104,33,7.0604763659998,5.01727983681492
"Amran","Amran",1416,Oct 2016,Jul 2016,0.031908896450853,-0.00257537044923337,-0.0203650688305373,-0.0281967064676536,-0.724163685573006,-0.736155399573251,-0.791260816412386,-0.802754936519393,-1.10754755629097,33,7.25629723969068,5.76519110278484
"Amran","Hajjah",738,Oct 2016,Jul 2016,0.031908896450853,-0.00257537044923337,-0.429752267487926,-0.222112296510259,-0.724163685573006,-0.884406654945416,-0.791260816412386,-0.802754936519393,-0.670638601782761,33,6.6052979209482,4.29045944114839
"Amran","Sa'ada",1908,Oct 2016,Jul 2016,0.031908896450853,-0.00257537044923337,1.44173206923156,-0.172601933095126,-0.724163685573006,-0.884406654945416,-0.791260816412386,-0.954477855428623,-0.619039578545529,33,7.55433482372575,5.35185813347607
"Amran","Sana'a",204,Oct 2016,Jul 2016,0.031908896450853,-0.00257537044923337,-0.225058668159231,-0.234489887364043,-0.724163685573006,-0.884406654945416,-0.791260816412386,-0.954477855428623,-0.483211717893563,33,5.32300997913841,5.76519110278484
"Amran","Taizz",438,Oct 2016,Jul 2016,0.031908896450853,-0.00257537044923337,0.0186241881844521,0.685577699433852,-0.724163685573006,-0.884406654945416,-0.791260816412386,-0.954477855428623,0.71364281250957,33,6.08449941307517,3.43398720448515
"Dhamar","Abyan",6,Oct 2016,Jul 2016,-0.504390859985285,-0.121586281931521,-0.254300610920474,-0.176727796713054,-0.724163685573006,-0.884406654945416,-0.791260816412386,-0.954477855428623,0.142380970300088,33,1.94591014905531,2.56494935746154
"Dhamar","Aden",18,Oct 2016,Jul 2016,-0.504390859985285,-0.121586281931521,-0.507730781517904,-0.624383999258218,-0.724163685573006,-0.884406654945416,-0.791260816412386,-0.954477855428623,0.15435048728394,33,2.94443897916644,3.61091791264422
"Dhamar","Al Bayda",6,Oct 2016,Jul 2016,-0.504390859985285,-0.121586281931521,0.350032872811862,-0.180853660330981,-0.724163685573006,-0.736155399573251,-0.791260816412386,-0.802754936519393,-0.25021221884608,33,1.94591014905531,4.00733318523247
"Dhamar","Amanat Al Asimah",114,Oct 2016,Jul 2016,-0.504390859985285,-0.121586281931521,-0.254300610920474,-0.197357114802693,-0.724163685573006,-0.736155399573251,-0.791260816412386,-0.802754936519393,-0.493143910676,33,4.74493212836325,5.35185813347607
"Dhamar","Dhamar",246,Oct 2016,Jul 2016,-0.504390859985285,-0.121586281931521,-0.517478095771652,-0.143720887769631,-0.724163685573006,-0.736155399573251,-0.791260816412386,-0.802754936519393,-1.10754755629097,33,5.50938833662798,5.19849703126583
"Dhamar","Hadramaut",6,Oct 2016,Jul 2016,-0.504390859985285,-0.121586281931521,-0.0788489543530213,-0.539803795090698,-0.724163685573006,-0.884406654945416,-0.791260816412386,-0.802754936519393,2.51623323902583,33,1.94591014905531,1.94591014905531
"Dhamar","Ibb",6,Oct 2016,Jul 2016,-0.504390859985285,-0.121586281931521,-0.410257638980431,-0.362391659519804,-0.724163685573006,-0.884406654945416,-0.791260816412386,-0.802754936519393,-0.685512874580572,33,1.94591014905531,3.61091791264422
"Dhamar","Marib",6,Oct 2016,Jul 2016,-0.504390859985285,-0.121586281931521,0.75942007146925,-0.473789977203854,-0.724163685573006,-0.884406654945416,-0.791260816412386,-0.802754936519393,-0.238911250991476,33,1.94591014905531,2.56494935746154
"Dhamar","Sa'ada",30,Oct 2016,Jul 2016,-0.504390859985285,-0.121586281931521,1.44173206923156,-0.172601933095126,-0.724163685573006,-0.884406654945416,-0.791260816412386,-0.954477855428623,0.583027224981711,33,3.43398720448515,3.2188758248682
"Dhamar","Sana'a",18,Oct 2016,Jul 2016,-0.504390859985285,-0.121586281931521,-0.225058668159231,-0.234489887364043,-0.724163685573006,-0.884406654945416,-0.791260816412386,-0.954477855428623,-0.529791731010151,33,2.94443897916644,4.20469261939097
"Dhamar","Shabwah",6,Oct 2016,Jul 2016,-0.504390859985285,-0.121586281931521,-0.000870440323042569,-0.242741614599898,-0.724163685573006,-0.884406654945416,-0.791260816412386,-0.954477855428623,0.285181323090052,33,1.94591014905531,1.94591014905531
"Dhamar","Taizz",18,Oct 2016,Jul 2016,-0.504390859985285,-0.121586281931521,0.0186241881844521,0.685577699433852,-0.724163685573006,-0.884406654945416,-0.791260816412386,-0.954477855428623,-0.401172194263444,33,2.94443897916644,5.01727983681492
"Hadramaut","Aden",12,Oct 2016,Jul 2016,-0.0311851925416338,-0.529623692727937,-0.507730781517904,-0.624383999258218,-0.873142989890031,-0.884406654945416,-0.791260816412386,-0.954477855428623,2.90202307398895,33,2.56494935746154,5.23110861685459
"Hadramaut","Al Hudaydah",78,Oct 2016,Jul 2016,-0.0311851925416338,-0.529623692727937,0.837398585499229,-0.0158191156138702,-0.873142989890031,-0.736155399573251,-0.791260816412386,-0.802754936519393,3.31709889882393,33,4.36944785246702,4.00733318523247
"Hadramaut","Hajjah",60,Oct 2016,Jul 2016,-0.0311851925416338,-0.529623692727937,-0.429752267487926,-0.222112296510259,-0.873142989890031,-0.884406654945416,-0.791260816412386,-0.802754936519393,2.74075782422819,33,4.11087386417331,3.76120011569356
"Hadramaut","Sana'a",120,Oct 2016,Jul 2016,-0.0311851925416338,-0.529623692727937,-0.225058668159231,-0.234489887364043,-0.873142989890031,-0.884406654945416,-0.791260816412386,-0.954477855428623,2.43198698992632,33,4.79579054559674,4.57471097850338
"Hadramaut","Taizz",120,Oct 2016,Jul 2016,-0.0311851925416338,-0.529623692727937,0.0186241881844521,0.685577699433852,-0.873142989890031,-0.884406654945416,-0.791260816412386,-0.954477855428623,3.07261661247423,33,4.79579054559674,1.94591014905531
"Hajjah","Hajjah",144,Oct 2016,Jul 2016,-0.409749726496554,-0.202343686151645,-0.429752267487926,-0.222112296510259,-0.873142989890031,-0.884406654945416,-0.791260816412386,-0.802754936519393,-1.10754755629097,33,4.97673374242057,1.94591014905531
"Ibb","Abyan",12,Oct 2016,Jul 2016,-0.388718363499059,-0.346856935808709,-0.254300610920474,-0.176727796713054,-0.873142989890031,-0.884406654945416,-0.791260816412386,-0.954477855428623,0.162978775354269,33,2.56494935746154,3.61091791264422
"Ibb","Al Dhale'e",6,Oct 2016,Jul 2016,-0.388718363499059,-0.346856935808709,-0.741666323607841,0.0460688386550465,-0.873142989890031,-0.736155399573251,-0.791260816412386,-0.802754936519393,-0.687492484121692,33,1.94591014905531,2.94443897916644
"Ibb","Amanat Al Asimah",42,Oct 2016,Jul 2016,-0.388718363499059,-0.346856935808709,-0.254300610920474,-0.197357114802693,-0.873142989890031,-0.736155399573251,-0.791260816412386,-0.802754936519393,-0.113975291974604,33,3.76120011569356,5.09375020080676
"Ibb","Hadramaut",12,Oct 2016,Jul 2016,-0.388718363499059,-0.346856935808709,-0.0788489543530213,-0.539803795090698,-0.873142989890031,-0.884406654945416,-0.791260816412386,-0.802754936519393,2.84811856195129,33,2.56494935746154,4.89034912822175
"Ibb","Hajjah",12,Oct 2016,Jul 2016,-0.388718363499059,-0.346856935808709,-0.429752267487926,-0.222112296510259,-0.873142989890031,-0.884406654945416,-0.791260816412386,-0.802754936519393,0.12449479054618,33,2.56494935746154,2.56494935746154
"Ibb","Ibb",60,Oct 2016,Jul 2016,-0.388718363499059,-0.346856935808709,-0.410257638980431,-0.362391659519804,-0.873142989890031,-0.884406654945416,-0.791260816412386,-0.802754936519393,-1.10754755629097,33,4.11087386417331,4.63472898822964
"Ibb","Sana'a",12,Oct 2016,Jul 2016,-0.388718363499059,-0.346856935808709,-0.225058668159231,-0.234489887364043,-0.873142989890031,-0.884406654945416,-0.791260816412386,-0.954477855428623,-0.157917407093604,33,2.56494935746154,2.94443897916644
"Ibb","Taizz",156,Oct 2016,Jul 2016,-0.388718363499059,-0.346856935808709,0.0186241881844521,0.685577699433852,-0.873142989890031,-0.884406654945416,-0.791260816412386,-0.954477855428623,-0.822984183412094,33,5.05624580534831,7.34148385236316
"Lahj","Aden",54,Oct 2016,Jul 2016,-0.220467459519094,-0.00682576014502937,-0.507730781517904,-0.624383999258218,-0.873142989890031,-0.884406654945416,-0.791260816412386,-0.954477855428623,-0.836645162817409,33,4.00733318523247,2.56494935746154
"Lahj","Amanat Al Asimah",6,Oct 2016,Jul 2016,-0.220467459519094,-0.00682576014502937,-0.254300610920474,-0.197357114802693,-0.873142989890031,-0.736155399573251,-0.791260816412386,-0.802754936519393,0.497425929564287,33,1.94591014905531,3.43398720448515
"Lahj","Lahj",780,Oct 2016,Jul 2016,-0.220467459519094,-0.00682576014502937,-0.254300610920474,-0.0323225700855814,-0.873142989890031,-0.884406654945416,-0.791260816412386,-0.802754936519393,-1.10754755629097,33,6.66057514983969,7.34536484041687
"Lahj","Taizz",24,Oct 2016,Jul 2016,-0.220467459519094,-0.00682576014502937,0.0186241881844521,0.685577699433852,-0.873142989890031,-0.884406654945416,-0.791260816412386,-0.954477855428623,-0.484738047533867,33,3.2188758248682,4.51085950651685
"Marib","Amanat Al Asimah",708,Oct 2016,Jul 2016,0.873163416350677,-0.461617457595201,-0.254300610920474,-0.197357114802693,-0.873142989890031,-0.736155399573251,-0.791260816412386,-0.802754936519393,-0.390672459108276,33,6.56385552653213,5.09375020080676
"Marib","Amran",246,Oct 2016,Jul 2016,0.873163416350677,-0.461617457595201,-0.0203650688305373,-0.0281967064676536,-0.873142989890031,-0.736155399573251,-0.791260816412386,-0.802754936519393,-0.0594964093953881,33,5.50938833662798,2.56494935746154
"Marib","Ibb",276,Oct 2016,Jul 2016,0.873163416350677,-0.461617457595201,-0.410257638980431,-0.362391659519804,-0.873142989890031,-0.884406654945416,-0.791260816412386,-0.802754936519393,0.164219067927134,33,5.62401750618734,4.11087386417331
"Marib","Marib",222,Oct 2016,Jul 2016,0.873163416350677,-0.461617457595201,0.75942007146925,-0.473789977203854,-0.873142989890031,-0.884406654945416,-0.791260816412386,-0.802754936519393,-1.10754755629097,33,5.40717177146012,6.59714570188665
"Marib","Sana'a",1308,Oct 2016,Jul 2016,0.873163416350677,-0.461617457595201,-0.225058668159231,-0.234489887364043,-0.873142989890031,-0.884406654945416,-0.791260816412386,-0.954477855428623,-0.363008398230164,33,7.1770187659099,8.53010941668278
"Marib","Taizz",234,Oct 2016,Jul 2016,0.873163416350677,-0.461617457595201,0.0186241881844521,0.685577699433852,-0.873142989890031,-0.884406654945416,-0.791260816412386,-0.954477855428623,0.438509536452073,33,5.45958551414416,4.51085950651685
"Raymah","Aden",66,Oct 2016,Jul 2016,-0.0101538295441382,-0.0748319952777654,-0.507730781517904,-0.624383999258218,-0.873142989890031,-0.884406654945416,-0.791260816412386,-0.954477855428623,0.616010206591784,33,4.20469261939097,3.61091791264422
"Raymah","Al Dhale'e",84,Oct 2016,Jul 2016,-0.0101538295441382,-0.0748319952777654,-0.741666323607841,0.0460688386550465,-0.873142989890031,-0.736155399573251,-0.791260816412386,-0.802754936519393,-0.0176816772493284,33,4.44265125649032,2.56494935746154
