"Destination","Origin","M_Size","Date","DataDate","OrigFood","OrigFuel","OrigWage","DestFood","DestFuel","DestWage","NumMonths","OriginConflict","DestConflict","OriginConflict3","DestConflict3","OriginLon","OriginLat","DestLon","DestLat","dist","logFlow","flowLag1","se","five","ninetyfive","preds"
"Damascus","Al_Qunaytirah",10,"Aug 2017","May 2017",-0.418750548337766,-0.514084778050917,-0.0887173101058552,0.0690378391341684,-0.470595847381223,0.09586318883443,19,-0.61311826275322,-0.548825229769922,-0.814033990826025,-0.621154891876132,35.8258,33.1263,36.27653,33.51381,-0.730194465761741,2.30258509299405,3.09104245335832,0.0474696880206561,1.92748247503179,7.03103926685128,4.08755122196014
"Damascus","Lattakia",11,"Aug 2017","May 2017",-0.418750548337766,-0.374924083162676,1.64938329793605,0.0690378391341684,-0.470595847381223,0.09586318883443,19,-0.733667699596903,-0.548825229769922,-0.789924103457288,-0.621154891876132,35.79527,35.54071,36.27653,33.51381,0.552180157501138,2.39789527279837,1.79175946922805,0.0391120373741651,1.38629436111989,4.83895781014408,3.0164859238521
"Damascus","Raqqa",15,"Aug 2017","May 2017",0.0768939071796028,-0.757615994105341,0.579782923756417,0.0690378391341684,-0.470595847381223,0.09586318883443,19,0.15839813304635,-0.548825229769922,-0.0103710785348057,-0.621154891876132,38.99811,35.95941,36.27653,33.51381,1.602051122462,2.70805020110221,2.30258509299405,0.0296563367251269,1.32752043272186,4.55408438492634,2.73221973378821
"Damascus","Hama",42,"Aug 2017","May 2017",0.459335616683745,-0.108199417960212,0.847183017301327,0.0690378391341684,-0.470595847381223,0.09586318883443,19,3.07569450466348,-0.548825229769922,0.174471391292175,-0.621154891876132,36.7552,35.14089,36.27653,33.51381,0.223452174055524,3.73766961828337,3.8286413964891,0.0700121250016031,1.38629436111989,9.23180827859142,4.69305324380656
"Damascus","Daraa",46,"Aug 2017","May 2017",-0.458524486126197,-0.502488053476897,-0.623517497195673,0.0690378391341684,-0.470595847381223,0.09586318883443,19,-0.291653097836732,-0.548825229769922,-0.331836243451293,-0.621154891876132,36.10331,32.62643,36.27653,33.51381,-0.428473924430582,3.8286413964891,4.93447393313069,0.0458207058069162,1.6094379124341,6.16451353448003,4.10995339784736
"Damascus","Rural Damascus",84,"Aug 2017","May 2017",0.000405565278774308,-0.467697879754837,0.312382830211508,0.0690378391341684,-0.470595847381223,0.09586318883443,19,0.801328462879326,-0.548825229769922,-0.380056018188766,-0.621154891876132,36.95411,33.51673,36.27653,33.51381,-0.709553888317339,4.43081679884331,5.24702407216049,0.0411178754845705,2.37276573827369,6.87110079589903,4.63095594150408
"Damascus","Deir Ezzor",219,"Aug 2017","May 2017",3.21291592511357,2.03719462823352,-0.623517497195673,0.0690378391341684,-0.470595847381223,0.09586318883443,19,0.286984199012945,-0.548825229769922,0.00570217971101871,-0.621154891876132,40.13503,35.32965,36.27653,33.51381,1.89657254617299,5.3890717298165,4.26267987704132,0.0294687772954344,2.07944154167984,4.95057305486419,3.69661223293375
"Damascus","Edlib",962,"Aug 2017","May 2017",-0.993942879431996,2.53585378491638,1.5156832511636,0.0690378391341684,-0.470595847381223,0.09586318883443,19,-0.251469952222171,-0.548825229769922,-0.621154891876132,-0.621154891876132,36.64178,35.93103,36.27653,33.51381,0.86373253513719,6.86901445066571,2.07944154167984,0.0418308665960909,1.79175946922805,5.96658244158988,3.75364995365633
"Tartous","Damascus",20,"Aug 2017","May 2017",-0.152571118522883,-0.502488053476897,0.312382830211508,-0.137754156424802,-0.320013998774723,1.07413479669099,19,-0.548825229769922,-0.918510169423883,-0.621154891876132,-0.910473540300971,36.27653,33.51381,35.88665,34.89593,0.00886524145048985,2.99573227355399,3.55534806148941,0.041612293251576,0,4.61286063975323,3.10803002798759
"Tartous","Rural Damascus",30,"Aug 2017","May 2017",0.000405565278774308,-0.467697879754837,0.312382830211508,-0.137754156424802,-0.320013998774723,1.07413479669099,19,0.801328462879326,-0.918510169423883,-0.380056018188766,-0.910473540300971,36.95411,33.51673,35.88665,34.89593,0.192429312819273,3.40119738166216,3.40119738166216,0.031389083612348,1.6094379124341,5.04990939966255,3.38637588157232
"Tartous","Hama",110,"Aug 2017","May 2017",0.459335616683745,-0.108199417960212,0.847183017301327,-0.137754156424802,-0.320013998774723,1.07413479669099,19,3.07569450466348,-0.918510169423883,0.174471391292175,-0.910473540300971,36.7552,35.14089,35.88665,34.89593,-0.551979458278626,4.70048036579242,4.55387689160054,0.0544409491005733,2.4840365360181,7.98684490116138,5.14865496058405
"Tartous","Homs",125,"Aug 2017","May 2017",-0.152571118522883,-0.595261850069058,0.312382830211508,-0.137754156424802,-0.320013998774723,1.07413479669099,19,1.06653722393543,-0.918510169423883,0.278947569890033,-0.910473540300971,36.7137,34.73243,35.88665,34.89593,-0.597297472148853,4.8283137373023,5.61677109766657,0.0514834755907743,2.63180948773652,7.5606861914242,5.27055513414208
"Tartous","Lattakia",125,"Aug 2017","May 2017",-0.418750548337766,-0.374924083162676,1.64938329793605,-0.137754156424802,-0.320013998774723,1.07413479669099,19,-0.733667699596903,-0.918510169423883,-0.789924103457288,-0.910473540300971,35.79527,35.54071,35.88665,34.89593,-0.638783164405157,4.8283137373023,3.55534806148941,0.0307876009575419,2.37002669958647,5.47646355193151,3.9396447951797
"Aleppo","Daraa",115,"Aug 2017","May 2017",-0.458524486126197,-0.502488053476897,-0.623517497195673,0.0690378391341684,-0.493183124672199,1.21388788352764,19,-0.291653097836732,0.986170932706306,-0.331836243451293,0.0298120670797553,36.10331,32.62643,37.13426,36.2021,1.90614147614251,4.74493212836325,2.56494935746154,0.044074629274764,1.38629436111989,5.66366712123877,3.3449400657367
"Aleppo","Hassakeh",430,"Aug 2017","May 2017",-0.342262206436937,-0.74601926953132,-1.29201773105795,0.0690378391341684,-0.493183124672199,1.21388788352764,19,-0.693484553982342,0.986170932706306,-0.822070619948937,0.0298120670797553,40.74627,36.50787,37.13426,36.2021,1.27498223590102,6.06378520868761,4.60517018598809,0.0438023760140992,1.78552672325679,6.15169985781378,3.97986591313541
"Aleppo","Homs",459,"Aug 2017","May 2017",-0.152571118522883,-0.595261850069058,0.312382830211508,0.0690378391341684,-0.493183124672199,1.21388788352764,19,1.06653722393543,0.986170932706306,0.278947569890033,0.0298120670797553,36.7137,34.73243,37.13426,36.2021,0.0844003208248961,6.12905021006055,7.28756064030972,0.0394267731151191,4.58849519614732,9.08347106180881,6.98642488094807
"Aleppo","Edlib",701,"Aug 2017","May 2017",-0.993942879431996,2.53585378491638,1.5156832511636,0.0690378391341684,-0.493183124672199,1.21388788352764,19,-0.251469952222171,0.986170932706306,-0.621154891876132,0.0298120670797553,36.64178,35.93103,37.13426,36.2021,-0.77961921826261,6.55250788703459,6.289715570909,0.0543152162175024,2.63170596673653,8.47357560254334,5.28445794616697
"Aleppo","Hama",2223,"Aug 2017","May 2017",0.459335616683745,-0.108199417960212,0.847183017301327,0.0690378391341684,-0.493183124672199,1.21388788352764,19,3.07569450466348,0.986170932706306,0.174471391292175,0.0298120670797553,36.7552,35.14089,37.13426,36.2021,-0.255400089568315,7.7066129139642,6.4707995037826,0.0663801761419409,1.94591014905531,8.82187986268384,5.19087114150371
"Aleppo","Rural Damascus",2558,"Aug 2017","May 2017",0.000405565278774308,-0.467697879754837,0.312382830211508,0.0690378391341684,-0.493183124672199,1.21388788352764,19,0.801328462879326,0.986170932706306,-0.380056018188766,0.0298120670797553,36.95411,33.51673,37.13426,36.2021,1.07703828393187,7.84698098213879,5.2257466737132,0.0610445402677428,1.72141844866977,8.15851624480683,4.37341728254075
"Aleppo","Deir Ezzor",3371,"Aug 2017","May 2017",3.21291592511357,2.03719462823352,-0.623517497195673,0.0690378391341684,-0.493183124672199,1.21388788352764,19,0.286984199012945,0.986170932706306,0.00570217971101871,0.0298120670797553,40.13503,35.32965,37.13426,36.2021,0.990310551779744,8.12296471523406,8.15851624480683,0.0417621862250291,4.3794619699545,8.82371058607006,6.79345711351015
"Aleppo","Raqqa",12089,"Aug 2017","May 2017",0.0768939071796028,-0.757615994105341,0.579782923756417,0.0690378391341684,-0.493183124672199,1.21388788352764,19,0.15839813304635,0.986170932706306,-0.0103710785348057,0.0298120670797553,38.99811,35.95941,37.13426,36.2021,0.0984345530959813,9.40005122720199,9.34653072642645,0.0270277842745662,7.28826774717926,10.2389453501243,9.10783195615704
"As_Suweida","Edlib",5,"Aug 2017","May 2017",-0.993942879431996,2.53585378491638,1.5156832511636,-0.137754156424802,-0.345110973542473,0.934381709854338,19,-0.251469952222171,-0.822070619948937,-0.621154891876132,-0.854217136440586,36.64178,35.93103,36.56629,32.7129,1.52215083359456,1.6094379124341,3.55534806148941,0.0373043500672025,2.07944154167984,5.60396757499646,3.82916352511285
"As_Suweida","Rural Damascus",5,"Aug 2017","May 2017",0.000405565278774308,-0.467697879754837,0.312382830211508,-0.137754156424802,-0.345110973542473,0.934381709854338,19,0.801328462879326,-0.822070619948937,-0.380056018188766,-0.854217136440586,36.95411,33.51673,36.56629,32.7129,-0.455547923182321,1.6094379124341,2.99573227355399,0.0356521815909293,2.09731417839726,5.4885853446254,3.78589135296389
"As_Suweida","Hassakeh",10,"Aug 2017","May 2017",-0.342262206436937,-0.74601926953132,-1.29201773105795,-0.137754156424802,-0.345110973542473,0.934381709854338,19,-0.693484553982342,-0.822070619948937,-0.822070619948937,-0.854217136440586,40.74627,36.50787,36.56629,32.7129,3.1218841499723,2.30258509299405,2.70805020110221,0.0278351586696941,1.6094379124341,4.5205233963283,3.02209281507136
"As_Suweida","Homs",31,"Aug 2017","May 2017",-0.152571118522883,-0.595261850069058,0.312382830211508,-0.137754156424802,-0.345110973542473,0.934381709854338,19,1.06653722393543,-0.822070619948937,0.278947569890033,-0.854217136440586,36.7137,34.73243,36.56629,32.7129,0.516811445372715,3.43398720448515,3.68887945411394,0.0344480537300388,1.6094379124341,5.21680006401512,3.46611673777875
"As_Suweida","Raqqa",47,"Aug 2017","May 2017",0.0768939071796028,-0.757615994105341,0.579782923756417,-0.137754156424802,-0.345110973542473,0.934381709854338,19,0.15839813304635,-0.822070619948937,-0.0103710785348057,-0.854217136440586,38.99811,35.95941,36.56629,32.7129,2.02524418951551,3.85014760171006,2.30258509299405,0.0281680331661459,1.61394405249139,4.38229465039483,2.99516516459844
"As_Suweida","Deir Ezzor",48,"Aug 2017","May 2017",3.21291592511357,2.03719462823352,-0.623517497195673,-0.137754156424802,-0.345110973542473,0.934381709854338,19,0.286984199012945,-0.822070619948937,0.00570217971101871,-0.854217136440586,40.13503,35.32965,36.56629,32.7129,2.13598215537229,3.87120101090789,4.65396035015752,0.0282978538393488,2.36533096136523,4.95525063666324,3.97639835726723
"Edlib","Hassakeh",14,"Aug 2017","May 2017",-0.342262206436937,-0.74601926953132,-1.29201773105795,-1.06831813644017,2.81710784719404,1.35364097036429,19,-0.693484553982342,-0.251469952222171,-0.822070619948937,-0.621154891876132,40.74627,36.50787,36.64178,35.93103,1.64172670940285,2.63905732961526,2.07944154167984,0.0554561246284844,1.96385640496997,7.3706888224217,3.85752820100823
"Edlib","Damascus",621,"Aug 2017","May 2017",-0.152571118522883,-0.502488053476897,0.312382830211508,-1.06831813644017,2.81710784719404,1.35364097036429,19,-0.548825229769922,-0.251469952222171,-0.621154891876132,-0.621154891876132,36.27653,33.51381,36.64178,35.93103,0.86373253513719,6.43133108193348,6.88141130364254,0.067168067814108,3.18572001104831,10.5106193330154,6.75756048725416
"Edlib","Homs",725,"Aug 2017","May 2017",-0.152571118522883,-0.595261850069058,0.312382830211508,-1.06831813644017,2.81710784719404,1.35364097036429,19,1.06653722393543,-0.251469952222171,0.278947569890033,-0.621154891876132,36.7137,34.73243,36.64178,35.93103,-0.175465737817991,6.58617165485467,6.92461239604856,0.0503683620753224,5.4278452323898,10.7040755833565,7.66043853569102
"Edlib","Rural Damascus",3089,"Aug 2017","May 2017",0.000405565278774308,-0.467697879754837,0.312382830211508,-1.06831813644017,2.81710784719404,1.35364097036429,19,0.801328462879326,-0.251469952222171,-0.380056018188766,-0.621154891876132,36.95411,33.51673,36.64178,35.93103,0.857105992617798,8.03560269291858,5.64897423816121,0.0497309111928293,2.63905732961526,8.47607972508401,5.39050615737942
"Edlib","Hama",6222,"Aug 2017","May 2017",0.459335616683745,-0.108199417960212,0.847183017301327,-1.06831813644017,2.81710784719404,1.35364097036429,19,3.07569450466348,-0.251469952222171,0.174471391292175,-0.621154891876132,36.7552,35.14089,36.64178,35.93103,-0.515647856765596,8.73584667745758,8.7827830173932,0.0382966513318573,6.3117113861858,10.2129964410821,8.42030502028517
"Edlib","Raqqa",6879,"Aug 2017","May 2017",0.0768939071796028,-0.757615994105341,0.579782923756417,-1.06831813644017,2.81710784719404,1.35364097036429,19,0.15839813304635,-0.251469952222171,-0.0103710785348057,-0.621154891876132,38.99811,35.95941,36.64178,35.93103,0.419725622524537,8.83622857152601,8.99652814809086,0.0361537636208603,6.51216069815115,10.0391541639577,8.56939296081019
"Edlib","Deir Ezzor",8331,"Aug 2017","May 2017",3.21291592511357,2.03719462823352,-0.623517497195673,-1.06831813644017,2.81710784719404,1.35364097036429,19,0.286984199012945,-0.251469952222171,0.00570217971101871,-0.621154891876132,40.13503,35.32965,36.64178,35.93103,1.25587748403269,9.02773877597491,8.04654935728308,0.0498462249776785,4.35865201358536,10.7040755833565,7.5084635711565
"Hama","Aleppo",13,"Aug 2017","May 2017",-0.152571118522883,-0.523362157710133,1.38198320439114,0.896205821370049,-0.0439472763294716,0.654875536181035,19,0.986170932706306,3.07569450466348,0.0298120670797553,0.174471391292175,37.13426,36.2021,36.7552,35.14089,-0.255400089568315,2.56494935746154,1.6094379124341,0.0719530992265277,1.6094379124341,8.93606192777326,4.92792751118934
"Raqqa","Aleppo",13,"Aug 2017","May 2017",-0.152571118522883,-0.523362157710133,1.38198320439114,0.379225832472624,-0.746662569826475,0.375369362507733,19,0.986170932706306,0.15839813304635,0.0298120670797553,-0.0103710785348057,37.13426,36.2021,38.99811,35.95941,0.0984345530959813,2.56494935746154,4.83628190695148,0.0588794448740346,1.79808835533024,7.88406912114157,4.89056585178111
"Damascus","Aleppo",36,"Aug 2017","May 2017",-0.152571118522883,-0.523362157710133,1.38198320439114,0.0690378391341684,-0.470595847381223,0.09586318883443,19,0.986170932706306,-0.548825229769922,0.0298120670797553,-0.621154891876132,37.13426,36.2021,36.27653,33.51381,1.15223927110924,3.58351893845611,2.77258872223978,0.0331729673526248,1.79175946922805,5.06805118646841,3.18444462813831
"Hassakeh","Aleppo",42,"Aug 2017","May 2017",-0.152571118522883,-0.523362157710133,1.38198320439114,-0.187384235358955,-0.7341140824426,-1.58117385320539,19,0.986170932706306,-0.693484553982342,0.0298120670797553,-0.822070619948937,37.13426,36.2021,40.74627,36.50787,1.27498223590102,3.73766961828337,4.4188406077966,0.0370144284672422,2.39789527279837,6.89168745161549,4.53699083706067
"Homs","Aleppo",45,"Aug 2017","May 2017",-0.152571118522883,-0.523362157710133,1.38198320439114,0.0690378391341684,-0.570983746452224,0.09586318883443,19,0.986170932706306,1.06653722393543,0.0298120670797553,0.278947569890033,37.13426,36.2021,36.7137,34.73243,0.0844003208248961,3.80666248977032,7.60140233458373,0.0523080505132563,2.484906649788,7.92438812528873,5.50798352215921
"Tartous","Aleppo",210,"Aug 2017","May 2017",-0.152571118522883,-0.523362157710133,1.38198320439114,-0.137754156424802,-0.320013998774723,1.07413479669099,19,0.986170932706306,-0.918510169423883,0.0298120670797553,-0.910473540300971,37.13426,36.2021,35.88665,34.89593,0.206452320256456,5.34710753071747,5.52146091786225,0.0553756050153784,2.04652435658831,8.56779187228921,5.09989145883617
"Lattakia","Aleppo",735,"Aug 2017","May 2017",-0.152571118522883,-0.523362157710133,1.38198320439114,-0.29078023313844,-0.332562486158598,1.49339405720094,19,0.986170932706306,-0.733667699596903,0.0298120670797553,-0.789924103457288,37.13426,36.2021,35.79527,35.54071,-0.116042018206528,6.59987049921284,5.45958551414416,0.0505520195253122,2.30258509299405,8.03254511591802,5.36052054315245
"Edlib","Aleppo",4768,"Aug 2017","May 2017",-0.152571118522883,-0.523362157710133,1.38198320439114,-1.06831813644017,2.81710784719404,1.35364097036429,19,0.986170932706306,-0.251469952222171,0.0298120670797553,-0.621154891876132,37.13426,36.2021,36.64178,35.93103,-0.77961921826261,8.46968220874519,8.60392119492606,0.0402818504297099,6.08174552335618,10.5171819148893,8.57985731791706
"Al_Qunaytirah","Al_Qunaytirah",25,"Aug 2017","May 2017",-0.418750548337766,-0.514084778050917,-0.0887173101058552,-0.29078023313844,-0.483144334765098,-0.323396071675524,19,-0.61311826275322,-0.61311826275322,-0.814033990826025,-0.814033990826025,35.8258,33.1263,35.8258,33.1263,-1.1846305937876,3.2188758248682,4.00733318523247,0.0548687832119901,3.42957901659266,8.65312170864048,5.45453225050613
"As_Suweida","As_Suweida",35,"Aug 2017","May 2017",-0.30554780232454,-0.386520807736696,1.11458311084624,-0.137754156424802,-0.345110973542473,0.934381709854338,19,-0.822070619948937,-0.822070619948937,-0.854217136440586,-0.854217136440586,36.56629,32.7129,36.56629,32.7129,-1.1846305937876,3.55534806148941,3.55534806148941,0.0355987815619114,3.42942381899852,7.02585907638146,4.46109477989522
"Tartous","Tartous",205,"Aug 2017","May 2017",-0.30554780232454,-0.363327358588655,1.24828315761869,-0.137754156424802,-0.320013998774723,1.07413479669099,19,-0.918510169423883,-0.918510169423883,-0.910473540300971,-0.910473540300971,35.88665,34.89593,35.88665,34.89593,-1.1846305937876,5.32300997913841,4.60517018598809,0.0381678046000146,3.6452832444246,7.12933451269161,5.21093726127419
"Lattakia","Lattakia",475,"Aug 2017","May 2017",-0.418750548337766,-0.374924083162676,1.64938329793605,-0.29078023313844,-0.332562486158598,1.49339405720094,19,-0.733667699596903,-0.733667699596903,-0.789924103457288,-0.789924103457288,35.79527,35.54071,35.79527,35.54071,-1.1846305937876,6.16331480403464,4.70048036579242,0.0364311026658695,3.86733186391722,7.27066434850518,4.97282822672504
"Homs","Homs",596,"Aug 2017","May 2017",-0.152571118522883,-0.595261850069058,0.312382830211508,0.0690378391341684,-0.570983746452224,0.09586318883443,19,1.06653722393543,1.06653722393543,0.278947569890033,0.278947569890033,36.7137,34.73243,36.7137,34.73243,-1.1846305937876,6.39024066706535,5.33271879326537,0.0389548886574827,4.65385699808884,8.19129824585696,6.44284513214224
"Daraa","Daraa",694,"Aug 2017","May 2017",-0.458524486126197,-0.502488053476897,-0.623517497195673,-0.344546151983772,-0.470595847381223,-0.882408419022129,19,-0.291653097836732,-0.291653097836732,-0.331836243451293,-0.331836243451293,36.10331,32.62643,36.10331,32.62643,-1.1846305937876,6.5424719605068,6.84800527457636,0.045156301578932,3.95525361412505,8.63399719545471,6.40215391952957
"Hassakeh","Hassakeh",721,"Aug 2017","May 2017",-0.342262206436937,-0.74601926953132,-1.29201773105795,-0.187384235358955,-0.7341140824426,-1.58117385320539,19,-0.693484553982342,-0.693484553982342,-0.822070619948937,-0.822070619948937,40.74627,36.50787,40.74627,36.50787,-1.1846305937876,6.58063913728495,7.95647679803678,0.046552264156794,4.69980500734056,9.463008090723,7.56474697778443
"Rural Damascus","Rural Damascus",1067,"Aug 2017","May 2017",0.000405565278774308,-0.467697879754837,0.312382830211508,0.275829834693139,-0.432950385229598,0.09586318883443,19,0.801328462879326,0.801328462879326,-0.380056018188766,-0.380056018188766,36.95411,33.51673,36.95411,33.51673,-1.1846305937876,6.97260625130175,6.24997524225948,0.0534958352259457,5.25290902807411,10.3587264678624,7.15467280683961
"Hama","Hama",2160,"Aug 2017","May 2017",0.459335616683745,-0.108199417960212,0.847183017301327,0.896205821370049,-0.0439472763294716,0.654875536181035,19,3.07569450466348,3.07569450466348,0.174471391292175,0.174471391292175,36.7552,35.14089,36.7552,35.14089,-1.1846305937876,7.67786350067821,7.54538974961182,0.0563017196433689,4.06365891826828,10.1237068323331,7.21523869233465
"Deir Ezzor","Deir Ezzor",3266,"Aug 2017","May 2017",3.21291592511357,2.03719462823352,-0.623517497195673,4.61846174143151,2.27752288968741,-0.882408419022129,19,0.286984199012945,0.286984199012945,0.00570217971101871,0.00570217971101871,40.13503,35.32965,40.13503,35.32965,-1.1846305937876,8.09132127353041,8.25478892614873,0.0448004395478569,4.5165540851297,9.46526068220312,7.27371652432737
"Damascus","Damascus",3292,"Aug 2017","May 2017",-0.152571118522883,-0.502488053476897,0.312382830211508,0.0690378391341684,-0.470595847381223,0.09586318883443,19,-0.548825229769922,-0.548825229769922,-0.621154891876132,-0.621154891876132,36.27653,33.51381,36.27653,33.51381,-1.1846305937876,8.09925056179696,6.35262939631957,0.0505408342134271,3.39528749736935,8.60053370002381,5.6805805038104
"Aleppo","Aleppo",4913,"Aug 2017","May 2017",-0.152571118522883,-0.523362157710133,1.38198320439114,0.0690378391341684,-0.493183124672199,1.21388788352764,19,0.986170932706306,0.986170932706306,0.0298120670797553,0.0298120670797553,37.13426,36.2021,37.13426,36.2021,-1.1846305937876,8.49964003216865,8.57810012631976,0.0544478336065997,4.78786753740037,9.97946320312882,7.51795411444754
"Edlib","Edlib",5774,"Aug 2017","May 2017",-0.993942879431996,2.53585378491638,1.5156832511636,-1.06831813644017,2.81710784719404,1.35364097036429,19,-0.251469952222171,-0.251469952222171,-0.621154891876132,-0.621154891876132,36.64178,35.93103,36.64178,35.93103,-1.1846305937876,8.66112036022288,8.30226579487337,0.0574178459390121,5.05657018545138,10.6418709704947,8.09352730362105
"Raqqa","Raqqa",39014,"Aug 2017","May 2017",0.0768939071796028,-0.757615994105341,0.579782923756417,0.379225832472624,-0.746662569826475,0.375369362507733,19,0.15839813304635,0.15839813304635,-0.0103710785348057,-0.0103710785348057,38.99811,35.95941,38.99811,35.95941,-1.1846305937876,10.5716758350549,10.2524881236632,0.0387053475598619,7.69712131728263,11.575506446762,10.5045124313284
"Hassakeh","Deir Ezzor",34139,"Sep 2017","Jun 2017",3.21291592511357,2.03719462823352,-0.623517497195673,-0.137754156424802,-0.683920132907099,-1.44142076636873,20,1.91038328184121,-0.749740957842727,0.608449363929433,-0.886363652932235,40.13503,35.32965,40.74627,36.50787,-0.109923602218688,10.4381957047654,8.50329708622413,0.0390991359717898,5.40421498050344,9.15018617458247,7.62459471776951
"Rural Damascus","Damascus",315,"Sep 2017","Jun 2017",-0.152571118522883,-0.507126743306505,0.312382830211508,0.275829834693139,-0.458047359997348,0.09586318883443,20,-0.580971746261571,0.536119701823223,-0.516678713278274,0.142324874800526,36.27653,33.51381,36.95411,33.51673,-0.709553888317339,5.75257263882563,6.46925031679577,0.0640498616873327,2.1255092478858,8.11908748298987,4.61862440904836
"Rural Damascus","Raqqa",270,"Sep 2017","Jun 2017",0.459335616683745,-0.75158569732685,1.11458311084624,0.275829834693139,-0.458047359997348,0.09586318883443,20,-0.21128680660761,0.536119701823223,0.568266218314872,0.142324874800526,38.99811,35.95941,36.95411,33.51673,1.30816113611909,5.59842195899838,7.76811037852599,0.0624286978828051,2.54054641874846,8.74894201079186,5.95729275704523
"Al_Qunaytirah","Rural Damascus",120,"Sep 2017","Jun 2017",0.000405565278774308,-0.490891328902877,0.312382830211508,-0.187384235358955,-0.489167608709359,-0.323396071675524,20,0.536119701823223,-0.629191520999044,0.142324874800526,-0.589008375384483,36.95411,33.51673,35.8258,33.1263,-0.326485092687498,4.78749174278205,5.10594547390058,0.0460312404315679,1.53437636208736,6.05255866104213,3.51117690756766
"Al_Qunaytirah","Daraa",20,"Sep 2017","Jun 2017",-0.458524486126197,-0.502488053476897,-0.489817450423219,-0.187384235358955,-0.489167608709359,-0.323396071675524,20,-0.122883886255576,-0.629191520999044,1.09064711130416,-0.589008375384483,36.10331,32.62643,35.8258,33.1263,-0.720821146158074,2.99573227355399,3.91202300542815,0.0413868534573987,2.23098567543927,6.41194913228795,4.59456715504366
"Rural Damascus","Deir Ezzor",15,"Sep 2017","Jun 2017",3.21291592511357,2.03719462823352,-0.623517497195673,0.275829834693139,-0.458047359997348,0.09586318883443,20,1.91038328184121,0.536119701823223,0.608449363929433,0.142324874800526,40.13503,35.32965,36.95411,33.51673,1.49712289921115,2.70805020110221,3.2188758248682,0.0421751033837503,1.73119880899206,6.14554902996689,3.54205113709641
"Homs","Hama",112,"Sep 2017","Jun 2017",0.612312300485402,-0.247360112848454,1.11458311084624,0.275829834693139,-0.570983746452224,0.375369362507733,20,2.38454440009303,0.214654536906736,0.150361503923438,0.503973185331575,36.7552,35.14089,36.7137,34.73243,-0.839948338031188,4.71849887129509,5.11799381241676,0.0596322933832242,1.94539466687524,7.9936953692586,4.72575811653125
"Homs","Deir Ezzor",38,"Sep 2017","Jun 2017",3.21291592511357,2.03719462823352,-0.623517497195673,0.275829834693139,-0.570983746452224,0.375369362507733,20,1.91038328184121,0.214654536906736,0.608449363929433,0.503973185331575,40.13503,35.32965,36.7137,34.73243,1.22410022600721,3.63758615972639,3.43398720448515,0.0559615252392881,1.60836829446385,7.60140233458373,3.87369478642562
"Homs","Edlib",6,"Sep 2017","Jun 2017",-0.764477853729511,2.16243925363293,1.64938329793605,0.275829834693139,-0.570983746452224,0.375369362507733,20,1.62910126253928,0.214654536906736,-0.420239163803327,0.503973185331575,36.64178,35.93103,36.7137,34.73243,-0.175465737817991,1.79175946922805,2.70805020110221,0.0722850997387808,1.99133810428155,9.30565055178051,5.5395854599863
"Raqqa","Deir Ezzor",24550,"Sep 2017","Jun 2017",3.21291592511357,2.03719462823352,-0.623517497195673,0.896205821370049,-0.74013735638686,0.934381709854338,20,1.91038328184121,-0.21128680660761,0.608449363929433,0.568266218314872,40.13503,35.32965,38.99811,35.95941,-0.244353992215216,10.1084671332227,7.18841273649695,0.0460507859982965,4.17376101136901,9.0612125700926,6.81963462296983
"Raqqa","Hama",255,"Sep 2017","Jun 2017",0.612312300485402,-0.247360112848454,1.11458311084624,0.896205821370049,-0.74013735638686,0.934381709854338,20,2.38454440009303,-0.21128680660761,0.150361503923438,0.568266218314872,36.7552,35.14089,38.99811,35.95941,0.497210091373817,5.54126354515843,5.8348107370626,0.0587686235624614,1.5527222598084,7.96504350520644,5.03588069209856
"Raqqa","Hassakeh",5,"Sep 2017","Jun 2017",-0.30554780232454,-0.69963237123524,-1.15831768428549,0.896205821370049,-0.74013735638686,0.934381709854338,20,-0.749740957842727,-0.21128680660761,-0.886363652932235,0.568266218314872,40.74627,36.50787,38.99811,35.95941,0.0876924440724189,1.6094379124341,1.38629436111989,0.0484065259557187,1.38629436111989,5.99439241803783,3.31289049298111
"Hama","Homs",342,"Sep 2017","Jun 2017",0.000405565278774308,-0.595261850069058,0.579782923756417,1.10299781692902,-0.194529124935972,0.934381709854338,20,0.214654536906736,2.38454440009303,0.503973185331575,0.150361503923438,36.7137,34.73243,36.7552,35.14089,-0.839948338031188,5.8348107370626,7.743269700829,0.050993948257781,3.87255336627434,9.08380705208416,6.90067621985928
"Hama","Edlib",284,"Sep 2017","Jun 2017",-0.764477853729511,2.16243925363293,1.64938329793605,1.10299781692902,-0.194529124935972,0.934381709854338,20,1.62910126253928,2.38454440009303,-0.420239163803327,0.150361503923438,36.64178,35.93103,36.7552,35.14089,-0.515647856765596,5.64897423816121,6.43454651878745,0.0575814393737915,2.70805020110221,8.68375862896161,5.91557216938681
"Hama","Raqqa",219,"Sep 2017","Jun 2017",0.459335616683745,-0.75158569732685,1.11458311084624,1.10299781692902,-0.194529124935972,0.934381709854338,20,-0.21128680660761,2.38454440009303,0.568266218314872,0.150361503923438,38.99811,35.95941,36.7552,35.14089,0.497210091373817,5.3890717298165,7.91971976092457,0.0701531608477252,2.37536133313513,9.24018056260017,6.30552687198556
