"Destination","Origin","M_Size","Date","DataDate","OrigFood","OrigFuel","OrigWage","DestFood","DestFuel","DestWage","NumMonths","OriginConflict","DestConflict","OriginConflict3","DestConflict3","OriginLon","OriginLat","DestLon","DestLat","dist"
"Rural Damascus","Rural Damascus",17978,Jan 2016,Oct 2015,412.5,2627.5,1475,412.5,2627.5,1475,0,-0.0223217536289292,-0.0223217536289292,-0.374675878026522,-0.374675878026522,36.95411,33.51673,36.95411,33.51673,0
"Aleppo","Aleppo",72344,Feb 2016,Nov 2015,278.5,1417,1000,278.5,1417,1000,1,4.55828186353977,4.55828186353977,2.47771465281113,2.47771465281113,37.13426,36.2021,37.13426,36.2021,0
"Hassakeh","Hassakeh",9829,Feb 2016,Nov 2015,292,1240,800,292,1240,800,1,-0.307560806712694,-0.307560806712694,-0.458569717168805,-0.458569717168805,40.74627,36.50787,40.74627,36.50787,0
"Raqqa","Raqqa",1046,Feb 2016,Nov 2015,380,2264.5,1500,380,2264.5,1500,1,-0.0223217536289292,-0.0223217536289292,0.732722798651626,0.732722798651626,38.99811,35.95941,38.99811,35.95941,0
"As_Suweida","As_Suweida",25,Feb 2016,Nov 2015,275,1400,1200,275,1400,1200,1,-0.525684788482633,-0.525684788482633,-0.559242324139546,-0.559242324139546,36.56629,32.7129,36.56629,32.7129,0
"Daraa","Daraa",67008,Feb 2016,Nov 2015,287.5,1144,700,287.5,1144,700,1,-0.0558792892858427,-0.0558792892858427,0.128687156827182,0.128687156827182,36.10331,32.62643,36.10331,32.62643,0
"Deir Ezzor","Deir Ezzor",3194,Feb 2016,Nov 2015,453,3775,1000,453,3775,1000,1,-0.357897110198065,-0.357897110198065,-0.0558792892858427,-0.0558792892858427,40.13503,35.32965,40.13503,35.32965,0
"Hama","Hama",1429,Feb 2016,Nov 2015,288,992.5,1000,288,992.5,1000,1,0.0783508533418115,0.0783508533418115,0.0615720855133548,0.0615720855133548,36.7552,35.14089,36.7552,35.14089,0
"Homs","Homs",14206,Feb 2016,Nov 2015,297.5,1270,1100,297.5,1270,1100,1,0.380368674254034,0.380368674254034,1.31997967264761,1.31997967264761,36.7137,34.73243,36.7137,34.73243,0
"Edlib","Edlib",4358,Feb 2016,Nov 2015,294.75,1255,1050,294.75,1255,1050,1,-0.190109431913497,-0.190109431913497,-0.12299436059967,-0.12299436059967,36.64178,35.93103,36.64178,35.93103,0
"Lattakia","Lattakia",1035,Feb 2016,Nov 2015,333,1063.5,1000,333,1063.5,1000,1,0.044793317684898,0.044793317684898,0.799837869965453,0.799837869965453,35.79527,35.54071,35.79527,35.54071,0
"Al_Qunaytirah","Al_Qunaytirah",230,Feb 2016,Nov 2015,294.75,1255,1050,294.75,1255,1050,1,-0.542463556311089,-0.542463556311089,-0.525684788482633,-0.525684788482633,35.8258,33.1263,35.8258,33.1263,0
"Rural Damascus","Rural Damascus",9624,Feb 2016,Nov 2015,437.5,2627.5,1475,437.5,2627.5,1475,1,-0.190109431913497,-0.190109431913497,-0.17333066408504,-0.17333066408504,36.95411,33.51673,36.95411,33.51673,0
"Aleppo","Aleppo",25472,Mar 2016,Dec 2015,327.5,1098,1000,327.5,1098,1000,2,1.03474061956385,1.03474061956385,1.60521872573138,1.60521872573138,37.13426,36.2021,37.13426,36.2021,0
"Hassakeh","Hassakeh",5050,Mar 2016,Dec 2015,316.5,1127.5,800,316.5,1127.5,800,2,-0.492127252825719,-0.492127252825719,-0.357897110198065,-0.357897110198065,40.74627,36.50787,40.74627,36.50787,0
"Raqqa","Raqqa",916,Mar 2016,Dec 2015,375,2277.5,1500,375,2277.5,1500,2,-0.240445735398867,-0.240445735398867,-0.357897110198065,-0.357897110198065,38.99811,35.95941,38.99811,35.95941,0
"Daraa","Daraa",18312,Mar 2016,Dec 2015,335,1170,700,335,1170,700,2,-0.458569717168805,-0.458569717168805,0.195802228141009,0.195802228141009,36.10331,32.62643,36.10331,32.62643,0
"Deir Ezzor","Deir Ezzor",1095,Mar 2016,Dec 2015,467.5,2475,1000,467.5,2475,1000,2,-0.525684788482633,-0.525684788482633,-0.324339574541151,-0.324339574541151,40.13503,35.32965,40.13503,35.32965,0
"Hama","Hama",1532,Mar 2016,Dec 2015,310,990.5,1062.5,310,990.5,1062.5,2,0.0783508533418115,0.0783508533418115,-0.0223217536289292,-0.0223217536289292,36.7552,35.14089,36.7552,35.14089,0
"Homs","Homs",4678,Mar 2016,Dec 2015,311.5,1275,1100,311.5,1275,1100,2,3.33343181206243,3.33343181206243,1.00118308390693,1.00118308390693,36.7137,34.73243,36.7137,34.73243,0
"Edlib","Edlib",11077,Mar 2016,Dec 2015,331.25,1148.75,1090,331.25,1148.75,1090,2,-0.240445735398867,-0.240445735398867,0.044793317684898,0.044793317684898,36.64178,35.93103,36.64178,35.93103,0
"Al_Qunaytirah","Al_Qunaytirah",160,Mar 2016,Dec 2015,331.25,1148.75,1090,331.25,1148.75,1090,2,-0.59279985979646,-0.59279985979646,-0.559242324139546,-0.559242324139546,35.8258,33.1263,35.8258,33.1263,0
"Rural Damascus","Rural Damascus",7591,Mar 2016,Dec 2015,564,3435,1475,564,3435,1475,2,-0.559242324139546,-0.559242324139546,-0.0894368249427563,-0.0894368249427563,36.95411,33.51673,36.95411,33.51673,0
"Aleppo","Aleppo",74196,Apr 2016,Jan 2016,270.83335,1125,150,270.83335,1125,150,3,4.5079455600544,4.5079455600544,1.15219199436305,1.15219199436305,37.13426,36.2021,37.13426,36.2021,0
"Hassakeh","Hassakeh",5496,Apr 2016,Jan 2016,300,1830,800,300,1830,800,3,-0.475348484997262,-0.475348484997262,-0.525684788482633,-0.525684788482633,40.74627,36.50787,40.74627,36.50787,0
"Raqqa","Raqqa",2145,Apr 2016,Jan 2016,250,2275,1500,250,2275,1500,3,-0.374675878026522,-0.374675878026522,-0.274003271055781,-0.274003271055781,38.99811,35.95941,38.99811,35.95941,0
"Damascus","Damascus",400,Apr 2016,Jan 2016,312.5,1111.66665,1500,312.5,1111.66665,1500,3,0.648828959509342,0.648828959509342,0.934068012593107,0.934068012593107,36.27653,33.51381,36.27653,33.51381,0
"Daraa","Daraa",7005,Apr 2016,Jan 2016,325,1150,900,325,1150,900,3,-0.374675878026522,-0.374675878026522,0.430704977739404,0.430704977739404,36.10331,32.62643,36.10331,32.62643,0
"Deir Ezzor","Deir Ezzor",763,Apr 2016,Jan 2016,450,2825,1100,450,2825,1100,3,-0.458569717168805,-0.458569717168805,0.39714744208249,0.39714744208249,40.13503,35.32965,40.13503,35.32965,0
"Hama","Hama",375,Apr 2016,Jan 2016,237.5,1041.66665,1100,237.5,1041.66665,1100,3,-0.391454645854978,-0.391454645854978,0.246138531626379,0.246138531626379,36.7552,35.14089,36.7552,35.14089,0
"Homs","Homs",1151,Apr 2016,Jan 2016,271.66665,1015.83335,1000,271.66665,1015.83335,1000,3,0.464262513396318,0.464262513396318,0.179023460312552,0.179023460312552,36.7137,34.73243,36.7137,34.73243,0
"Edlib","Edlib",3370,Apr 2016,Jan 2016,300,1140,1150,300,1140,1150,3,-0.391454645854978,-0.391454645854978,0.34681113859712,0.34681113859712,36.64178,35.93103,36.64178,35.93103,0
"Al_Qunaytirah","Al_Qunaytirah",74,Apr 2016,Jan 2016,300,1140,1150,300,1140,1150,3,-0.525684788482633,-0.525684788482633,-0.425012181511892,-0.425012181511892,35.8258,33.1263,35.8258,33.1263,0
"Rural Damascus","Rural Damascus",2703,Apr 2016,Jan 2016,529.1667,4741.66665,1500,529.1667,4741.66665,1500,3,-0.542463556311089,-0.542463556311089,-0.0223217536289292,-0.0223217536289292,36.95411,33.51673,36.95411,33.51673,0
"Tartous","Tartous",5040,Apr 2016,Jan 2016,325,1032.5,1500,325,1032.5,1500,3,-0.576021091968003,-0.576021091968003,-0.59279985979646,-0.59279985979646,35.88665,34.89593,35.88665,34.89593,0
"Aleppo","Aleppo",28774,May 2016,Feb 2016,302.5,1847.5,450,302.5,1847.5,450,4,2.86362631286564,2.86362631286564,4.55828186353977,4.55828186353977,37.13426,36.2021,37.13426,36.2021,0
"Hassakeh","Hassakeh",831,May 2016,Feb 2016,300,1930,800,300,1930,800,4,-0.458569717168805,-0.458569717168805,-0.307560806712694,-0.307560806712694,40.74627,36.50787,40.74627,36.50787,0
"Raqqa","Raqqa",1984,May 2016,Feb 2016,287.5,2275,1500,287.5,2275,1500,4,-0.290782038884238,-0.290782038884238,-0.0223217536289292,-0.0223217536289292,38.99811,35.95941,38.99811,35.95941,0
"As_Suweida","As_Suweida",54,May 2016,Feb 2016,300,1375,1200,300,1375,1200,4,-0.59279985979646,-0.59279985979646,-0.525684788482633,-0.525684788482633,36.56629,32.7129,36.56629,32.7129,0
"Damascus","Damascus",75,May 2016,Feb 2016,312.5,1125,1500,312.5,1125,1500,4,0.464262513396318,0.464262513396318,1.03474061956385,1.03474061956385,36.27653,33.51381,36.27653,33.51381,0
"Daraa","Daraa",2660,May 2016,Feb 2016,325,1156.25,900,325,1156.25,900,4,-0.374675878026522,-0.374675878026522,-0.0558792892858427,-0.0558792892858427,36.10331,32.62643,36.10331,32.62643,0
"Deir Ezzor","Deir Ezzor",768,May 2016,Feb 2016,500,1500,1200,500,1500,1200,4,-0.374675878026522,-0.374675878026522,-0.357897110198065,-0.357897110198065,40.13503,35.32965,40.13503,35.32965,0
"Hama","Hama",4082,May 2016,Feb 2016,281.25,2112.5,1100,281.25,2112.5,1100,4,-0.307560806712694,-0.307560806712694,0.0783508533418115,0.0783508533418115,36.7552,35.14089,36.7552,35.14089,0
"Homs","Homs",2727,May 2016,Feb 2016,350,1335,1100,350,1335,1100,4,0.162244692484095,0.162244692484095,0.380368674254034,0.380368674254034,36.7137,34.73243,36.7137,34.73243,0
"Edlib","Edlib",26478,May 2016,Feb 2016,302.5,1375,1200,302.5,1375,1200,4,-0.458569717168805,-0.458569717168805,-0.190109431913497,-0.190109431913497,36.64178,35.93103,36.64178,35.93103,0
"Al_Qunaytirah","Al_Qunaytirah",24,May 2016,Feb 2016,300,1150,1200,300,1150,1200,4,-0.59279985979646,-0.59279985979646,-0.542463556311089,-0.542463556311089,35.8258,33.1263,35.8258,33.1263,0
"Rural Damascus","Rural Damascus",19130,May 2016,Feb 2016,575,4750,1500,575,4750,1500,4,-0.357897110198065,-0.357897110198065,-0.190109431913497,-0.190109431913497,36.95411,33.51673,36.95411,33.51673,0
"Aleppo","Aleppo",48387,Jun 2016,Mar 2016,278.75,1035,750,278.75,1035,750,5,2.62872356326724,2.62872356326724,1.03474061956385,1.03474061956385,37.13426,36.2021,37.13426,36.2021,0
"Hassakeh","Hassakeh",629,Jun 2016,Mar 2016,400,1405,800,400,1405,800,5,-0.525684788482633,-0.525684788482633,-0.492127252825719,-0.492127252825719,40.74627,36.50787,40.74627,36.50787,0
"Raqqa","Raqqa",2877,Jun 2016,Mar 2016,300,2075,1500,300,2075,1500,5,0.246138531626379,0.246138531626379,-0.240445735398867,-0.240445735398867,38.99811,35.95941,38.99811,35.95941,0
"Damascus","Damascus",10,Jun 2016,Mar 2016,312.5,1125,1500,312.5,1125,1500,5,-0.0558792892858427,-0.0558792892858427,-0.290782038884238,-0.290782038884238,36.27653,33.51381,36.27653,33.51381,0
"Daraa","Daraa",1316,Jun 2016,Mar 2016,275,1150,900,275,1150,900,5,-0.525684788482633,-0.525684788482633,-0.458569717168805,-0.458569717168805,36.10331,32.62643,36.10331,32.62643,0
"Deir Ezzor","Deir Ezzor",913,Jun 2016,Mar 2016,537.5,2850,1100,537.5,2850,1100,5,-0.391454645854978,-0.391454645854978,-0.525684788482633,-0.525684788482633,40.13503,35.32965,40.13503,35.32965,0
"Hama","Hama",3031,Jun 2016,Mar 2016,243.75,3612.5,1000,243.75,3612.5,1000,5,-0.240445735398867,-0.240445735398867,0.0783508533418115,0.0783508533418115,36.7552,35.14089,36.7552,35.14089,0
"Homs","Homs",3028,Jun 2016,Mar 2016,306.25,1266.25,1200,306.25,1266.25,1200,5,-0.408233413683435,-0.408233413683435,3.33343181206243,3.33343181206243,36.7137,34.73243,36.7137,34.73243,0
"Edlib","Edlib",35256,Jun 2016,Mar 2016,306.25,1266.25,1200,306.25,1266.25,1200,5,-0.559242324139546,-0.559242324139546,-0.240445735398867,-0.240445735398867,36.64178,35.93103,36.64178,35.93103,0
"Al_Qunaytirah","Al_Qunaytirah",315,Jun 2016,Mar 2016,275,1150,1200,275,1150,1200,5,-0.559242324139546,-0.559242324139546,-0.59279985979646,-0.59279985979646,35.8258,33.1263,35.8258,33.1263,0
"Rural Damascus","Rural Damascus",5585,Jun 2016,Mar 2016,400,2500,1500,400,2500,1500,5,-0.508906020654176,-0.508906020654176,-0.559242324139546,-0.559242324139546,36.95411,33.51673,36.95411,33.51673,0
"Aleppo","Aleppo",33738,Jul 2016,Apr 2016,350,1100,750,350,1100,750,6,2.86362631286564,2.86362631286564,4.5079455600544,4.5079455600544,37.13426,36.2021,37.13426,36.2021,0
"Hassakeh","Hassakeh",335,Jul 2016,Apr 2016,500,1580,800,500,1580,800,6,-0.475348484997262,-0.475348484997262,-0.475348484997262,-0.475348484997262,40.74627,36.50787,40.74627,36.50787,0
"Raqqa","Raqqa",1281,Jul 2016,Apr 2016,375,2156.25,1625,375,2156.25,1625,6,-0.576021091968003,-0.576021091968003,-0.374675878026522,-0.374675878026522,38.99811,35.95941,38.99811,35.95941,0
"Daraa","Daraa",3151,Jul 2016,Apr 2016,300,1150,900,300,1150,900,6,-0.223666967570411,-0.223666967570411,-0.374675878026522,-0.374675878026522,36.10331,32.62643,36.10331,32.62643,0
"Deir Ezzor","Deir Ezzor",1506,Jul 2016,Apr 2016,625,3050,1100,625,3050,1100,6,-0.475348484997262,-0.475348484997262,-0.458569717168805,-0.458569717168805,40.13503,35.32965,40.13503,35.32965,0
"Hama","Hama",467,Jul 2016,Apr 2016,370,3612.5,1500,370,3612.5,1500,6,-0.408233413683435,-0.408233413683435,-0.391454645854978,-0.391454645854978,36.7552,35.14089,36.7552,35.14089,0
"Homs","Homs",8508,Jul 2016,Apr 2016,325,1335,1000,325,1335,1000,6,0.044793317684898,0.044793317684898,0.464262513396318,0.464262513396318,36.7137,34.73243,36.7137,34.73243,0
"Edlib","Edlib",26762,Jul 2016,Apr 2016,265,2735,1600,265,2735,1600,6,-0.508906020654176,-0.508906020654176,-0.391454645854978,-0.391454645854978,36.64178,35.93103,36.64178,35.93103,0
"Al_Qunaytirah","Al_Qunaytirah",33,Jul 2016,Apr 2016,312.5,1150,1200,312.5,1150,1200,6,-0.274003271055781,-0.274003271055781,-0.525684788482633,-0.525684788482633,35.8258,33.1263,35.8258,33.1263,0
"Rural Damascus","Rural Damascus",22577,Jul 2016,Apr 2016,425,2500,1500,425,2500,1500,6,0.0615720855133548,0.0615720855133548,-0.542463556311089,-0.542463556311089,36.95411,33.51673,36.95411,33.51673,0
"Tartous","Tartous",30,Jul 2016,Apr 2016,375,1157.5,1500,375,1157.5,1500,6,-0.492127252825719,-0.492127252825719,-0.576021091968003,-0.576021091968003,35.88665,34.89593,35.88665,34.89593,0
"Aleppo","Aleppo",105048,Aug 2016,May 2016,462,1100,750,462,1100,750,7,6.50461893164076,6.50461893164076,2.86362631286564,2.86362631286564,37.13426,36.2021,37.13426,36.2021,0
"Hassakeh","Hassakeh",9631,Aug 2016,May 2016,625,2280,900,625,2280,900,7,-0.0223217536289292,-0.0223217536289292,-0.458569717168805,-0.458569717168805,40.74627,36.50787,40.74627,36.50787,0
"Raqqa","Raqqa",326,Aug 2016,May 2016,525,2175,1750,525,2175,1750,7,-0.492127252825719,-0.492127252825719,-0.290782038884238,-0.290782038884238,38.99811,35.95941,38.99811,35.95941,0
"Daraa","Daraa",344,Aug 2016,May 2016,331.25,1135,900,331.25,1135,900,7,-0.425012181511892,-0.425012181511892,-0.374675878026522,-0.374675878026522,36.10331,32.62643,36.10331,32.62643,0
"Deir Ezzor","Deir Ezzor",541,Aug 2016,May 2016,800,4050,1150,800,4050,1150,7,-0.290782038884238,-0.290782038884238,-0.374675878026522,-0.374675878026522,40.13503,35.32965,40.13503,35.32965,0
"Hama","Hama",142,Aug 2016,May 2016,312.5,3072.5,1000,312.5,3072.5,1000,7,-0.0726580571142995,-0.0726580571142995,-0.307560806712694,-0.307560806712694,36.7552,35.14089,36.7552,35.14089,0
"Homs","Homs",5914,Aug 2016,May 2016,480,1335,1000,480,1335,1000,7,-0.374675878026522,-0.374675878026522,0.162244692484095,0.162244692484095,36.7137,34.73243,36.7137,34.73243,0
"Edlib","Edlib",47464,Aug 2016,May 2016,362.5,3400,1600,362.5,3400,1600,7,-0.357897110198065,-0.357897110198065,-0.458569717168805,-0.458569717168805,36.64178,35.93103,36.64178,35.93103,0
"Al_Qunaytirah","Al_Qunaytirah",169,Aug 2016,May 2016,351.5,1137.5,1200,351.5,1137.5,1200,7,-0.525684788482633,-0.525684788482633,-0.59279985979646,-0.59279985979646,35.8258,33.1263,35.8258,33.1263,0
"Rural Damascus","Rural Damascus",14970,Aug 2016,May 2016,450,2500,1500,450,2500,1500,7,-0.223666967570411,-0.223666967570411,-0.357897110198065,-0.357897110198065,36.95411,33.51673,36.95411,33.51673,0
"Aleppo","Aleppo",39396,Sep 2016,Jun 2016,475,1262.5,750,475,1262.5,750,8,3.90390991822996,3.90390991822996,2.62872356326724,2.62872356326724,37.13426,36.2021,37.13426,36.2021,0
"Hassakeh","Hassakeh",1693,Sep 2016,Jun 2016,650,2630,850,650,2630,850,8,-0.542463556311089,-0.542463556311089,-0.525684788482633,-0.525684788482633,40.74627,36.50787,40.74627,36.50787,0
"Raqqa","Raqqa",6933,Sep 2016,Jun 2016,600,2200,1750,600,2200,1750,8,-0.508906020654176,-0.508906020654176,0.246138531626379,0.246138531626379,38.99811,35.95941,38.99811,35.95941,0
"As_Suweida","As_Suweida",1090,Sep 2016,Jun 2016,431.25,1375,1300,431.25,1375,1300,8,-0.59279985979646,-0.59279985979646,-0.59279985979646,-0.59279985979646,36.56629,32.7129,36.56629,32.7129,0
"Damascus","Damascus",2561,Sep 2016,Jun 2016,400,1245,1500,400,1245,1500,8,0.212580995969466,0.212580995969466,-0.0558792892858427,-0.0558792892858427,36.27653,33.51381,36.27653,33.51381,0
"Daraa","Daraa",2860,Sep 2016,Jun 2016,337.5,1909,900,337.5,1909,900,8,-0.374675878026522,-0.374675878026522,-0.525684788482633,-0.525684788482633,36.10331,32.62643,36.10331,32.62643,0
"Deir Ezzor","Deir Ezzor",809,Sep 2016,Jun 2016,612.5,3750,975,612.5,3750,975,8,-0.00554298580047237,-0.00554298580047237,-0.391454645854978,-0.391454645854978,40.13503,35.32965,40.13503,35.32965,0
"Hama","Hama",114056,Sep 2016,Jun 2016,386.5,3082.5,1000,386.5,3082.5,1000,8,0.195802228141009,0.195802228141009,-0.240445735398867,-0.240445735398867,36.7552,35.14089,36.7552,35.14089,0
"Homs","Homs",1822,Sep 2016,Jun 2016,400,1125,500,400,1125,500,8,0.0112357820279844,0.0112357820279844,-0.408233413683435,-0.408233413683435,36.7137,34.73243,36.7137,34.73243,0
"Edlib","Edlib",28420,Sep 2016,Jun 2016,387.5,3240,1750,387.5,3240,1750,8,-0.374675878026522,-0.374675878026522,-0.559242324139546,-0.559242324139546,36.64178,35.93103,36.64178,35.93103,0
"Lattakia","Lattakia",2024,Sep 2016,Jun 2016,419,1309,1600,419,1309,1600,8,-0.458569717168805,-0.458569717168805,-0.458569717168805,-0.458569717168805,35.79527,35.54071,35.79527,35.54071,0
"Al_Qunaytirah","Al_Qunaytirah",577,Sep 2016,Jun 2016,400,1325,1200,400,1325,1200,8,-0.0894368249427563,-0.0894368249427563,-0.559242324139546,-0.559242324139546,35.8258,33.1263,35.8258,33.1263,0
"Rural Damascus","Rural Damascus",2848,Sep 2016,Jun 2016,519,2512.5,1500,519,2512.5,1500,8,-0.525684788482633,-0.525684788482633,-0.508906020654176,-0.508906020654176,36.95411,33.51673,36.95411,33.51673,0
"Tartous","Tartous",1655,Sep 2016,Jun 2016,475,1386.5,1500,475,1386.5,1500,8,-0.559242324139546,-0.559242324139546,-0.59279985979646,-0.59279985979646,35.88665,34.89593,35.88665,34.89593,0
"Aleppo","Aleppo",27413,Oct 2016,Jul 2016,506.5,1462.5,900,506.5,1462.5,900,9,5.93414082547323,5.93414082547323,2.86362631286564,2.86362631286564,37.13426,36.2021,37.13426,36.2021,0
"Hassakeh","Hassakeh",68,Oct 2016,Jul 2016,680,2380,900,680,2380,900,9,-0.307560806712694,-0.307560806712694,-0.475348484997262,-0.475348484997262,40.74627,36.50787,40.74627,36.50787,0
"Raqqa","Raqqa",1054,Oct 2016,Jul 2016,525,875,1750,525,875,1750,9,-0.492127252825719,-0.492127252825719,-0.576021091968003,-0.576021091968003,38.99811,35.95941,38.99811,35.95941,0
"Damascus","Damascus",21,Oct 2016,Jul 2016,434,1370,1500,434,1370,1500,9,-0.156551896256583,-0.156551896256583,-0.0223217536289292,-0.0223217536289292,36.27653,33.51381,36.27653,33.51381,0
"Daraa","Daraa",4954,Oct 2016,Jul 2016,400,2750,925,400,2750,925,9,-0.408233413683435,-0.408233413683435,-0.223666967570411,-0.223666967570411,36.10331,32.62643,36.10331,32.62643,0
"Deir Ezzor","Deir Ezzor",447,Oct 2016,Jul 2016,850,4150,1050,850,4150,1050,9,-0.525684788482633,-0.525684788482633,-0.475348484997262,-0.475348484997262,40.13503,35.32965,40.13503,35.32965,0
"Hama","Hama",6608,Oct 2016,Jul 2016,400,2465.5,1000,400,2465.5,1000,9,0.0112357820279844,0.0112357820279844,-0.408233413683435,-0.408233413683435,36.7552,35.14089,36.7552,35.14089,0
"Homs","Homs",1006,Oct 2016,Jul 2016,400,1175,500,400,1175,500,9,-0.240445735398867,-0.240445735398867,0.044793317684898,0.044793317684898,36.7137,34.73243,36.7137,34.73243,0
"Edlib","Edlib",2202,Oct 2016,Jul 2016,440,2862.5,1750,440,2862.5,1750,9,-0.240445735398867,-0.240445735398867,-0.508906020654176,-0.508906020654176,36.64178,35.93103,36.64178,35.93103,0
"Al_Qunaytirah","Al_Qunaytirah",45,Oct 2016,Jul 2016,431.5,1519,1200,431.5,1519,1200,9,-0.59279985979646,-0.59279985979646,-0.274003271055781,-0.274003271055781,35.8258,33.1263,35.8258,33.1263,0
"Rural Damascus","Rural Damascus",3969,Oct 2016,Jul 2016,525,2775,1500,525,2775,1500,9,-0.525684788482633,-0.525684788482633,0.0615720855133548,0.0615720855133548,36.95411,33.51673,36.95411,33.51673,0
"Tartous","Tartous",7,Oct 2016,Jul 2016,475,1474,1500,475,1474,1500,9,-0.559242324139546,-0.559242324139546,-0.492127252825719,-0.492127252825719,35.88665,34.89593,35.88665,34.89593,0
"Aleppo","Aleppo",54780,Nov 2016,Aug 2016,462.5,1500,1000,462.5,1500,1000,10,4.07169759651453,4.07169759651453,6.50461893164076,6.50461893164076,37.13426,36.2021,37.13426,36.2021,0
"Hassakeh","Hassakeh",2015,Nov 2016,Aug 2016,575,2280,950,575,2280,950,10,-0.559242324139546,-0.559242324139546,-0.0223217536289292,-0.0223217536289292,40.74627,36.50787,40.74627,36.50787,0
"Raqqa","Raqqa",5983,Nov 2016,Aug 2016,525,1850,1800,525,1850,1800,10,-0.324339574541151,-0.324339574541151,-0.492127252825719,-0.492127252825719,38.99811,35.95941,38.99811,35.95941,0
"Daraa","Daraa",2756,Nov 2016,Aug 2016,394,2350,950,394,2350,950,10,-0.458569717168805,-0.458569717168805,-0.425012181511892,-0.425012181511892,36.10331,32.62643,36.10331,32.62643,0
"Deir Ezzor","Deir Ezzor",262,Nov 2016,Aug 2016,625,4000,1150,625,4000,1150,10,-0.525684788482633,-0.525684788482633,-0.290782038884238,-0.290782038884238,40.13503,35.32965,40.13503,35.32965,0
"Hama","Hama",4365,Nov 2016,Aug 2016,400,2465.5,1000,400,2465.5,1000,10,-0.341118342369608,-0.341118342369608,-0.0726580571142995,-0.0726580571142995,36.7552,35.14089,36.7552,35.14089,0
"Homs","Homs",163,Nov 2016,Aug 2016,400,1375,1000,400,1375,1000,10,-0.290782038884238,-0.290782038884238,-0.374675878026522,-0.374675878026522,36.7137,34.73243,36.7137,34.73243,0
"Edlib","Edlib",3466,Nov 2016,Aug 2016,450,4120,1800,450,4120,1800,10,-0.357897110198065,-0.357897110198065,-0.357897110198065,-0.357897110198065,36.64178,35.93103,36.64178,35.93103,0
"Rural Damascus","Rural Damascus",1209,Nov 2016,Aug 2016,550,2775,1500,550,2775,1500,10,-0.441790949340349,-0.441790949340349,-0.223666967570411,-0.223666967570411,36.95411,33.51673,36.95411,33.51673,0
"Aleppo","Aleppo",120591,Dec 2016,Sep 2016,600,1900,1500,600,1900,1500,11,5.78313191501712,5.78313191501712,3.90390991822996,3.90390991822996,37.13426,36.2021,37.13426,36.2021,0
"Hassakeh","Hassakeh",805,Dec 2016,Sep 2016,600,1759,900,600,1759,900,11,-0.576021091968003,-0.576021091968003,-0.542463556311089,-0.542463556311089,40.74627,36.50787,40.74627,36.50787,0
"Raqqa","Raqqa",10140,Dec 2016,Sep 2016,525,1850,1825,525,1850,1825,11,-0.341118342369608,-0.341118342369608,-0.508906020654176,-0.508906020654176,38.99811,35.95941,38.99811,35.95941,0
"Daraa","Daraa",2270,Dec 2016,Sep 2016,400,2100,1000,400,2100,1000,11,-0.441790949340349,-0.441790949340349,-0.374675878026522,-0.374675878026522,36.10331,32.62643,36.10331,32.62643,0
"Deir Ezzor","Deir Ezzor",396,Dec 2016,Sep 2016,737.5,3325,1150,737.5,3325,1150,11,-0.576021091968003,-0.576021091968003,-0.00554298580047237,-0.00554298580047237,40.13503,35.32965,40.13503,35.32965,0
"Hama","Hama",335,Dec 2016,Sep 2016,425,2400,1000,425,2400,1000,11,-0.492127252825719,-0.492127252825719,0.195802228141009,0.195802228141009,36.7552,35.14089,36.7552,35.14089,0
"Homs","Homs",835,Dec 2016,Sep 2016,460,1475,1000,460,1475,1000,11,1.50454611876064,1.50454611876064,0.0112357820279844,0.0112357820279844,36.7137,34.73243,36.7137,34.73243,0
"Edlib","Edlib",1394,Dec 2016,Sep 2016,450,4120,1850,450,4120,1850,11,-0.206888199741954,-0.206888199741954,-0.374675878026522,-0.374675878026522,36.64178,35.93103,36.64178,35.93103,0
"Rural Damascus","Rural Damascus",516,Dec 2016,Sep 2016,550,2750,1500,550,2750,1500,11,-0.508906020654176,-0.508906020654176,-0.525684788482633,-0.525684788482633,36.95411,33.51673,36.95411,33.51673,0
"Tartous","Tartous",4,Dec 2016,Sep 2016,450,1495,1625,450,1495,1625,11,-0.542463556311089,-0.542463556311089,-0.559242324139546,-0.559242324139546,35.88665,34.89593,35.88665,34.89593,0
"As_Suweida","As_Suweida",65,Jan 2017,Oct 2016,425,1587.5,1500,425,1587.5,1500,12,-0.87029039468641,-0.87029039468641,-0.59279985979646,-0.59279985979646,36.56629,32.7129,36.56629,32.7129,0
"Tartous","Tartous",68,Jan 2017,Oct 2016,462.5,1545,1850,462.5,1545,1850,12,-0.902436911178059,-0.902436911178059,-0.559242324139546,-0.559242324139546,35.88665,34.89593,35.88665,34.89593,0
"Lattakia","Lattakia",110,Jan 2017,Oct 2016,400,1442.5,1900,400,1442.5,1900,12,-0.61311826275322,-0.61311826275322,-0.525684788482633,-0.525684788482633,35.79527,35.54071,35.79527,35.54071,0
"Daraa","Daraa",307,Jan 2017,Oct 2016,400,1512.5,1150,400,1512.5,1150,12,0.479863297962838,0.479863297962838,-0.408233413683435,-0.408233413683435,36.10331,32.62643,36.10331,32.62643,0
"Hassakeh","Hassakeh",749,Jan 2017,Oct 2016,550,1212.5,900,550,1212.5,900,12,-0.822070619948937,-0.822070619948937,-0.307560806712694,-0.307560806712694,40.74627,36.50787,40.74627,36.50787,0
