"Destination","Origin","M_Size","OrigFood","OrigFuel","OrigWage","DestFood","DestFuel","DestWage","NumMonths","OriginConflict","DestConflict","OriginConflict3","DestConflict3","dist","logFlow","flowLag1","id"
7,10,2985,-1.03065728354439,-0.739061234786908,-1.09146766089926,-1.31026477124416,-0.722820443797112,-1.30166767953208,0,0.179023460312552,0.34681113859712,2.07502422492817,0.665607727337799,-0.175465737817991,8.0013550258267,5.29831736654804,67
7,11,1472,-1.11020515912126,-0.974242809148037,-1.02461763751304,-1.31026477124416,-0.722820443797112,-1.30166767953208,0,0.497820049053231,0.34681113859712,1.10185569087768,0.665607727337799,-0.520077624506963,7.29437729928882,5.29831736654804,68
9,2,24,-1.26318184292291,-0.582273518546156,-1.02461763751304,-1.29992517146621,-0.71905589758195,-1.86068002687869,0,1.15219199436305,-0.525684788482633,2.51127218846805,-0.458569717168805,1.27498223590102,3.17805383034795,5.29831736654804,80
12,2,2999,-1.26318184292291,-0.582273518546156,-1.02461763751304,-0.509979748430948,0.278799819183795,0.09586318883443,0,1.15219199436305,-0.274003271055781,2.51127218846805,-0.00554298580047237,0.0984345530959813,8.00603417874901,5.29831736654804,111
8,2,88,-1.26318184292291,-0.582273518546156,-1.02461763751304,-1.32060437102211,-1.02825062672063,-1.30166767953208,0,1.15219199436305,0.246138531626379,2.51127218846805,1.42065227961835,-0.255400089568315,4.47733681447821,5.29831736654804,72
7,2,24709,-1.26318184292291,-0.582273518546156,-1.02461763751304,-1.31026477124416,-0.722820443797112,-1.30166767953208,0,1.15219199436305,0.34681113859712,2.51127218846805,0.665607727337799,-0.77961921826261,10.1149228287182,5.29831736654804,60
2,2,134651,-1.26318184292291,-0.582273518546156,-1.02461763751304,-1.43227204862395,-0.556929440582284,-1.30166767953208,0,1.15219199436305,1.15219199436305,2.51127218846805,2.51127218846805,-1.1846305937876,11.8104415248739,5.29831736654804,7
9,9,3452,-1.16527676528985,-0.732103200042496,-1.55941782460285,-1.29992517146621,-0.71905589758195,-1.86068002687869,0,-0.525684788482633,-0.525684788482633,-0.458569717168805,-0.458569717168805,-1.1846305937876,8.14670905220332,5.29831736654804,84
12,12,1031,-0.580905833167522,0.190068338083586,0.312382830211508,-0.509979748430948,0.278799819183795,0.09586318883443,0,-0.274003271055781,-0.274003271055781,-0.00554298580047237,-0.00554298580047237,-1.1846305937876,6.93828448401696,5.29831736654804,118
4,4,1767,-1.44063479613283,-0.961718346608095,0.245532806825281,-1.67215076347236,-0.967515947782676,0.0259866454161044,0,0.934068012593107,0.934068012593107,1.62199749355984,1.62199749355984,-1.1846305937876,7.4770384723197,5.29831736654804,31
5,5,41596,-1.42227759407664,-0.861986515271522,-1.82681791814776,-1.64733572400528,-0.85959895628135,-2.14018620055199,0,0.430704977739404,0.430704977739404,-0.290782038884238,-0.290782038884238,-1.1846305937876,10.6357592877801,5.29831736654804,45
6,6,18296,-0.287190600268341,1.52693874697663,-1.35886775444417,-0.112939116957725,1.72538944479691,-1.65105039662371,0,0.39714744208249,0.39714744208249,-0.441790949340349,-0.441790949340349,-1.1846305937876,9.81443773570262,5.29831736654804,53
8,8,5307,-1.18057443367002,-1.01784649354635,-1.02461763751304,-1.32060437102211,-1.02825062672063,-1.30166767953208,0,0.246138531626379,0.246138531626379,1.42065227961835,1.42065227961835,-1.1846305937876,8.57678198282789,5.29831736654804,76
10,10,1258,-1.03065728354439,-0.739061234786908,-1.09146766089926,-1.11794821537432,-0.726584990012275,-1.37154422295041,0,0.179023460312552,0.179023460312552,2.07502422492817,2.07502422492817,-1.1846305937876,7.13727843726039,5.29831736654804,95
7,7,3617,-1.17292559947994,-0.735582217414702,-1.02461763751304,-1.31026477124416,-0.722820443797112,-1.30166767953208,0,0.34681113859712,0.34681113859712,0.665607727337799,0.665607727337799,-1.1846305937876,8.1934002319521,5.29831736654804,64
11,11,654,-1.11020515912126,-0.974242809148037,-1.02461763751304,-1.22548005306498,-0.981068314157261,-1.30166767953208,0,0.497820049053231,0.497820049053231,1.10185569087768,1.10185569087768,-1.1846305937876,6.4831073514572,5.29831736654804,107
13,13,17978,-0.382036144225368,0.531939778525701,0.245532806825281,-0.241150154204287,0.648729227260431,0.0259866454161044,0,-0.0223217536289292,-0.0223217536289292,-0.374675878026522,-0.374675878026522,-1.1846305937876,9.79690406713334,5.29831736654804,131
6,9,4135,-1.11938376014936,-0.755296649190537,-1.55941782460285,0.0938528786012448,1.80068036910016,-1.30166767953208,1,-0.307560806712694,-0.357897110198065,-0.458569717168805,-0.0558792892858427,-0.109923602218688,8.32724260745779,6.04381977744191,56
9,12,598,-0.580905833167522,0.195170896896155,0.312382830211508,-1.23788757279852,-0.7441528723497,-1.86068002687869,1,-0.0223217536289292,-0.307560806712694,0.732722798651626,-0.458569717168805,0.0876924440724189,6.39359075395063,4.66343909411207,86
9,4,4,-1.55383754214606,-0.903734723737994,0.245532806825281,-1.23788757279852,-0.7441528723497,-1.86068002687869,1,1.03474061956385,-0.307560806712694,0.615271423852429,-0.458569717168805,2.79162104347363,1.38629436111989,6.04381977744191,81
13,4,245,-1.55383754214606,-0.903734723737994,0.245532806825281,-0.0343581586453166,0.648729227260431,0.0259866454161044,1,1.03474061956385,-0.190109431913497,0.615271423852429,-0.17333066408504,-0.709553888317339,5.50125821054473,3.80666248977032,122
1,5,195,-1.14691956323365,-0.844359493919011,-1.82681791814776,-1.21514045328704,-0.72909468748905,-1.16191459269543,1,-0.0558792892858427,-0.542463556311089,0.128687156827182,-0.525684788482633,-0.720821146158074,5.27299955856375,3.55534806148941,4
9,6,76,-0.134213916466684,1.59651909442075,-1.02461763751304,-1.23788757279852,-0.7441528723497,-1.86068002687869,1,-0.357897110198065,-0.307560806712694,-0.0558792892858427,-0.458569717168805,-0.109923602218688,4.33073334028633,6.39526159811545,82
6,10,170,-1.08572888971299,-0.727464510212888,-0.757217543968128,0.0938528786012448,1.80068036910016,-1.30166767953208,1,0.380368674254034,-0.357897110198065,1.31997967264761,-0.0558792892858427,1.22410022600721,5.13579843705026,4.4188406077966,57
1,13,5,-0.229059460423711,0.531939778525701,0.245532806825281,-1.21514045328704,-0.72909468748905,-1.16191459269543,1,-0.190109431913497,-0.542463556311089,-0.17333066408504,-0.525684788482633,-0.326485092687498,1.6094379124341,6.04381977744191,6
10,12,102,-0.580905833167522,0.195170896896155,0.312382830211508,-1.19239333377555,-0.7140365026284,-1.02216150585878,1,-0.0223217536289292,0.380368674254034,0.732722798651626,1.31997967264761,0.69145361781001,4.62497281328427,6.04381977744191,97
10,8,4998,-1.14386002955762,-0.984911795756136,-1.02461763751304,-1.19239333377555,-0.7140365026284,-1.02216150585878,1,0.0783508533418115,0.380368674254034,0.0615720855133548,1.31997967264761,-0.839948338031188,8.5167931113949,6.75693238924755,93
12,4,25,-1.55383754214606,-0.903734723737994,0.245532806825281,-0.509979748430948,0.2843211536327,0.09586318883443,1,1.03474061956385,-0.0223217536289292,0.615271423852429,0.732722798651626,1.602051122462,3.2188758248682,6.04381977744191,112
12,6,15,-0.134213916466684,1.59651909442075,-1.02461763751304,-0.509979748430948,0.2843211536327,0.09586318883443,1,-0.357897110198065,-0.0223217536289292,-0.0558792892858427,0.732722798651626,-0.244353992215216,2.70805020110221,3.80666248977032,113
12,8,90,-1.14386002955762,-0.984911795756136,-1.02461763751304,-0.509979748430948,0.2843211536327,0.09586318883443,1,0.0783508533418115,-0.0223217536289292,0.0615720855133548,0.732722798651626,0.497210091373817,4.49980967033027,4.4188406077966,115
12,10,54,-1.08572888971299,-0.727464510212888,-0.757217543968128,-0.509979748430948,0.2843211536327,0.09586318883443,1,0.380368674254034,-0.0223217536289292,1.31997967264761,0.732722798651626,0.69145361781001,3.98898404656427,4.07753744390572,117
12,7,82,-1.10255632493117,-0.741380579701712,-0.890917590740582,-0.509979748430948,0.2843211536327,0.09586318883443,1,-0.190109431913497,-0.0223217536289292,-0.12299436059967,0.732722798651626,0.419725622524537,4.40671924726425,2.89037175789616,114
12,13,6,-0.229059460423711,0.531939778525701,0.245532806825281,-0.509979748430948,0.2843211536327,0.09586318883443,1,-0.190109431913497,-0.0223217536289292,-0.17333066408504,0.732722798651626,1.30816113611909,1.79175946922805,3.55534806148941,119
8,10,132,-1.08572888971299,-0.727464510212888,-0.757217543968128,-1.27097429208796,-0.992612922550426,-1.30166767953208,1,0.380368674254034,0.0783508533418115,1.31997967264761,0.0615720855133548,-0.839948338031188,4.88280192258637,6.04381977744191,77
8,7,42,-1.10255632493117,-0.741380579701712,-0.890917590740582,-1.27097429208796,-0.992612922550426,-1.30166767953208,1,-0.190109431913497,0.0783508533418115,-0.12299436059967,0.0615720855133548,-0.515647856765596,3.73766961828337,6.04381977744191,75
4,13,1955,-0.229059460423711,0.531939778525701,0.245532806825281,-1.825176840186,-0.9047735108633,0.0259866454161044,1,-0.190109431913497,1.03474061956385,-0.17333066408504,0.615271423852429,-0.709553888317339,7.57814547241947,6.04381977744191,40
3,5,810,-1.14691956323365,-0.844359493919011,-1.82681791814776,-1.37850612977862,-0.583532233836099,-0.742655332185478,1,-0.0558792892858427,-0.525684788482633,0.128687156827182,-0.559242324139546,-0.848914885880887,6.69703424766648,6.04381977744191,21
